package,class,layer,count
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.HomeComponent3D,Presentation Layer,0.7272727272727273
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.HomeComponent3D,Cross-Cutting,0.18181818181818182
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.HomeComponent3D,Domain Layer,0.09090909090909091
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.HomeComponent3D$CameraInterpolator,Service Layer,0.6666666666666666
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.HomeComponent3D$CameraInterpolator,Presentation Layer,0.3333333333333333
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.HomeComponent3D$JCanvas3DWithNavigationPanel,Cross-Cutting,0.5
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.HomeComponent3D$JCanvas3DWithNavigationPanel,Presentation Layer,0.5
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.HomeComponent3D$NavigationButton,Presentation Layer,1.0
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.HomeComponent3D$NavigationPanelChangeListener,Cross-Cutting,0.5
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.HomeComponent3D$NavigationPanelChangeListener,Presentation Layer,0.5
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.HomeFurniturePanel,Presentation Layer,1.0
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.HomePDFPrinter,Service Layer,1.0
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.HomePane,Presentation Layer,0.775
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.HomePane,Service Layer,0.1
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.HomePane,Data Source Layer,0.05
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.HomePane,Domain Layer,0.05
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.HomePane,Cross-Cutting,0.025
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.HomePane$ActionAdapter,Service Layer,0.42857142857142855
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.HomePane$ActionAdapter,Presentation Layer,0.2857142857142857
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.HomePane$ActionAdapter,Domain Layer,0.2857142857142857
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.HomePane$FocusCycleRootChangeListener,Cross-Cutting,0.5
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.HomePane$FocusCycleRootChangeListener,Service Layer,0.5
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.HomePane$FocusOwnerChangeListener,Service Layer,1.0
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.HomePane$FurnitureCatalogViewChangeListener,Service Layer,1.0
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.HomePane$LanguageChangeListener,Cross-Cutting,1.0
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.HomePane$OBJExporter,Service Layer,1.0
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.HomePane$PopupMenuListenerWithMouseLocation,Presentation Layer,0.5
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.HomePane$PopupMenuListenerWithMouseLocation,Cross-Cutting,0.5
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.HomePane$RulersVisibilityChangeListener,Presentation Layer,1.0
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.HomePane$SelectableFormat,Service Layer,1.0
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.HomePrintableComponent,Presentation Layer,0.5714285714285714
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.HomePrintableComponent,Cross-Cutting,0.2857142857142857
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.HomePrintableComponent,Service Layer,0.14285714285714285
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.HomePrintableComponent$Variable,Domain Layer,0.6666666666666666
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.HomePrintableComponent$Variable,Cross-Cutting,0.3333333333333333
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.HomeTransferableList,Domain Layer,0.5
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.HomeTransferableList,Data Source Layer,0.5
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.IconManager,Service Layer,0.2
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.IconManager,Presentation Layer,0.4
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.IconManager,Cross-Cutting,0.4
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.IconManager$IconProxy,Presentation Layer,0.4
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.IconManager$IconProxy,Data Source Layer,0.2
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.IconManager$IconProxy,Cross-Cutting,0.4
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.ImportedFurnitureWizardStepsPanel,Presentation Layer,1.0
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.ImportedFurnitureWizardStepsPanel$AbstractModelPreviewComponent,Cross-Cutting,1.0
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.ImportedFurnitureWizardStepsPanel$AttributesPreviewComponent,Presentation Layer,1.0
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.ImportedFurnitureWizardStepsPanel$AutoRepeatButton,Presentation Layer,1.0
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.ImportedFurnitureWizardStepsPanel$IconPreviewComponent,Presentation Layer,1.0
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.ImportedFurnitureWizardStepsPanel$RotationPreviewComponent,Presentation Layer,1.0
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.ImportedTextureWizardStepsPanel,Presentation Layer,1.0
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.InterruptedPrinterException,Cross-Cutting,1.0
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.JPEGImagesToVideo,Cross-Cutting,0.5
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.JPEGImagesToVideo,Data Source Layer,0.5
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.LabelPanel,Presentation Layer,1.0
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.LevelPanel,Presentation Layer,1.0
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.LevelPanel$LevelsTableModel,Presentation Layer,0.75
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.LevelPanel$LevelsTableModel,Domain Layer,0.25
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.LocatedTransferHandler,Presentation Layer,0.5
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.LocatedTransferHandler,Service Layer,0.5
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.ModelMaterialsComponent,Presentation Layer,1.0
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.ModelMaterialsComponent$ModelMaterialsPanel,Presentation Layer,1.0
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.ModelMaterialsComponent$ModelMaterialsPanel$MaterialBlinker,Domain Layer,0.5
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.ModelMaterialsComponent$ModelMaterialsPanel$MaterialBlinker,Presentation Layer,0.5
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.ModelMaterialsComponent$ModelMaterialsPanel$MaterialListCellRenderer,Presentation Layer,1.0
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.ModelMaterialsComponent$ModelMaterialsPanel$MaterialsListModel,Service Layer,0.5
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.ModelMaterialsComponent$ModelMaterialsPanel$MaterialsListModel,Domain Layer,0.5
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.ModelPreviewComponent,Presentation Layer,0.7272727272727273
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.ModelPreviewComponent,Domain Layer,0.2727272727272727
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.ModelPreviewComponent$JCanvas3DWithNotifiedPaint,Service Layer,0.5
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.ModelPreviewComponent$JCanvas3DWithNotifiedPaint,Presentation Layer,0.5
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.MultipleLevelsPlanPanel,Presentation Layer,0.75
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.MultipleLevelsPlanPanel,Service Layer,0.1
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.MultipleLevelsPlanPanel,Data Source Layer,0.05
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.MultipleLevelsPlanPanel,Domain Layer,0.025
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.MultipleLevelsPlanPanel,Cross-Cutting,0.075
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.MultipleLevelsPlanPanel$LanguageChangeListener,Cross-Cutting,0.5
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.MultipleLevelsPlanPanel$LanguageChangeListener,Presentation Layer,0.5
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.MultipleLevelsPlanPanel$LevelLabel,Domain Layer,1.0
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.NullableCheckBox,Presentation Layer,0.8571428571428571
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.NullableCheckBox,Domain Layer,0.14285714285714285
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.NullableSpinner,Presentation Layer,1.0
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.NullableSpinner$NullableSpinnerDateModel,Domain Layer,0.42857142857142855
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.NullableSpinner$NullableSpinnerDateModel,Presentation Layer,0.2857142857142857
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.NullableSpinner$NullableSpinnerDateModel,Cross-Cutting,0.14285714285714285
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.NullableSpinner$NullableSpinnerDateModel,Service Layer,0.14285714285714285
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.NullableSpinner$NullableSpinnerLengthModel,Domain Layer,0.8
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.NullableSpinner$NullableSpinnerLengthModel,Service Layer,0.2
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.NullableSpinner$NullableSpinnerModuloNumberModel,Domain Layer,1.0
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.NullableSpinner$NullableSpinnerNumberModel,Presentation Layer,0.3333333333333333
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.NullableSpinner$NullableSpinnerNumberModel,Domain Layer,0.6666666666666666
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.ObserverCameraPanel,Presentation Layer,1.0
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.PageSetupPanel,Presentation Layer,0.6666666666666666
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.PageSetupPanel,Service Layer,0.3333333333333333
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.PhotoPanel,Presentation Layer,1.0
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.PhotoPanel$LanguageChangeListener,Cross-Cutting,0.5
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.PhotoPanel$LanguageChangeListener,Presentation Layer,0.5
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.PhotoSizeAndQualityPanel,Presentation Layer,1.0
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.PhotoSizeAndQualityPanel$LanguageChangeListener,Cross-Cutting,0.5
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.PhotoSizeAndQualityPanel$LanguageChangeListener,Presentation Layer,0.5
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.PhotosPanel,Presentation Layer,1.0
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.PhotosPanel$CamerasListModel,Service Layer,0.3333333333333333
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.PhotosPanel$CamerasListModel,Domain Layer,0.6666666666666666
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.PhotosPanel$LanguageChangeListener,Cross-Cutting,0.5
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.PhotosPanel$LanguageChangeListener,Presentation Layer,0.5
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.PlanComponent,Service Layer,0.12244897959183673
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.PlanComponent,Presentation Layer,0.7142857142857143
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.PlanComponent,Cross-Cutting,0.14285714285714285
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.PlanComponent,Data Source Layer,0.02040816326530612
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.PlanComponent$IndicatorType,Domain Layer,1.0
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.PlanComponent$PieceOfFurnitureModelIcon,Presentation Layer,1.0
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.PlanComponent$PieceOfFurniturePlanIcon,Presentation Layer,1.0
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.PlanComponent$PieceOfFurnitureTopViewIcon,Domain Layer,0.16666666666666666
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.PlanComponent$PieceOfFurnitureTopViewIcon,Cross-Cutting,0.5
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.PlanComponent$PieceOfFurnitureTopViewIcon,Presentation Layer,0.3333333333333333
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.PlanComponent$PlanRulerComponent,Presentation Layer,1.0
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.PlanComponent$SVGSupport,Service Layer,1.0
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.PlanComponent$UserPreferencesChangeListener,Presentation Layer,1.0
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.PlanTransferHandler,Domain Layer,0.3333333333333333
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.PlanTransferHandler,Cross-Cutting,0.3333333333333333
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.PlanTransferHandler,Service Layer,0.3333333333333333
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.PolylinePanel,Presentation Layer,1.0
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.PolylinePanel$ArrowsStyle,Domain Layer,1.0
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.PrintPreviewPanel,Presentation Layer,1.0
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.ProportionalLayout,Presentation Layer,0.5
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.ProportionalLayout,Cross-Cutting,0.4166666666666667
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.ProportionalLayout,Service Layer,0.08333333333333333
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.ResourceAction,Cross-Cutting,0.3333333333333333
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.ResourceAction,Service Layer,0.6666666666666666
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.ResourceAction$AbstractDecoratedAction,Service Layer,0.375
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.ResourceAction$AbstractDecoratedAction,Cross-Cutting,0.5
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.ResourceAction$AbstractDecoratedAction,Presentation Layer,0.125
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.ResourceAction$ButtonAction,Presentation Layer,0.5
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.ResourceAction$ButtonAction,Cross-Cutting,0.5
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.ResourceAction$LanguageChangeListener,Cross-Cutting,0.5
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.ResourceAction$LanguageChangeListener,Service Layer,0.5
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.ResourceAction$MenuItemAction,Cross-Cutting,1.0
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.ResourceAction$PopupMenuItemAction,Cross-Cutting,0.5
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.ResourceAction$PopupMenuItemAction,Service Layer,0.5
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.ResourceAction$ToolBarAction,Presentation Layer,1.0
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.RoomPanel,Presentation Layer,1.0
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.ScaledImageComponent,Presentation Layer,0.875
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.ScaledImageComponent,Cross-Cutting,0.125
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.SwingTools,Presentation Layer,0.6666666666666666
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.SwingTools,Domain Layer,0.041666666666666664
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.SwingTools,Cross-Cutting,0.20833333333333334
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.SwingTools,Data Source Layer,0.041666666666666664
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.SwingTools,Service Layer,0.041666666666666664
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.SwingTools$BrowserSupport,Cross-Cutting,1.0
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.SwingTools$MenuItemsVisibilityListener,Cross-Cutting,0.3333333333333333
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.SwingTools$MenuItemsVisibilityListener,Presentation Layer,0.6666666666666666
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.SwingViewFactory,Service Layer,0.03333333333333333
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.SwingViewFactory,Presentation Layer,0.9666666666666667
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.TextureChoiceComponent,Presentation Layer,1.0
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.TextureChoiceComponent$TexturePanel,Presentation Layer,1.0
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.TextureChoiceComponent$TexturePanel$TextureIcon,Cross-Cutting,0.25
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.TextureChoiceComponent$TexturePanel$TextureIcon,Presentation Layer,0.75
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.TextureChoiceComponent$TexturePanel$TextureListCellRenderer,Presentation Layer,1.0
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.TextureChoiceComponent$TexturePanel$TexturesCatalogListModel,Domain Layer,0.5
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.TextureChoiceComponent$TexturePanel$TexturesCatalogListModel,Service Layer,0.25
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.TextureChoiceComponent$TexturePanel$TexturesCatalogListModel,Presentation Layer,0.25
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.TextureChoiceComponent$TexturePanel$TexturesCatalogListModel$TexturesCatalogListener,Domain Layer,0.5
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.TextureChoiceComponent$TexturePanel$TexturesCatalogListModel$TexturesCatalogListener,Cross-Cutting,0.5
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.TextureChoiceComponent$TexturePanel$TexturesCatalogListener,Presentation Layer,0.5
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.TextureChoiceComponent$TexturePanel$TexturesCatalogListener,Cross-Cutting,0.5
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.ThreadedTaskPanel,Presentation Layer,0.8
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.ThreadedTaskPanel,Service Layer,0.2
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.UnfocusableToolBar,Presentation Layer,1.0
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.UserPreferencesPanel,Presentation Layer,1.0
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.UserPreferencesPanel$AutoCommitLengthSpinner,Presentation Layer,1.0
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.UserPreferencesPanel$SpinnerLengthModel,Service Layer,1.0
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.UserPreferencesPanel$SupportedLanguagesChangeListener,Cross-Cutting,0.5
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.UserPreferencesPanel$SupportedLanguagesChangeListener,Presentation Layer,0.5
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.VideoPanel,Presentation Layer,1.0
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.VideoPanel$FrameGenerator,Domain Layer,1.0
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.VideoPanel$Image3DGenerator,Service Layer,1.0
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.VideoPanel$ImageDataSource,Data Source Layer,0.8333333333333334
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.VideoPanel$ImageDataSource,Service Layer,0.16666666666666666
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.VideoPanel$ImageSourceStream,Service Layer,0.1111111111111111
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.VideoPanel$ImageSourceStream,Data Source Layer,0.7777777777777778
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.VideoPanel$ImageSourceStream,Cross-Cutting,0.1111111111111111
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.VideoPanel$LanguageChangeListener,Cross-Cutting,0.5
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.VideoPanel$LanguageChangeListener,Presentation Layer,0.5
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.VideoPanel$PhotoImageGenerator,Service Layer,1.0
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.VisualTransferHandler,Service Layer,0.5
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.VisualTransferHandler,Presentation Layer,0.5
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.VisualTransferHandler$DragGestureRecognizerWithVisualRepresentation,Presentation Layer,1.0
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.VisualTransferHandler$DragListenerWithVisualRepresentation,Presentation Layer,0.8333333333333334
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.VisualTransferHandler$DragListenerWithVisualRepresentation,Cross-Cutting,0.16666666666666666
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.WallPanel,Presentation Layer,1.0
com.eteks.sweethome3d.swing,com.eteks.sweethome3d.swing.WizardPane,Presentation Layer,1.0
com.eteks.sweethome3d.tools,com.eteks.sweethome3d.tools.ExtensionsClassLoader,Data Source Layer,0.5
com.eteks.sweethome3d.tools,com.eteks.sweethome3d.tools.ExtensionsClassLoader,Service Layer,0.25
com.eteks.sweethome3d.tools,com.eteks.sweethome3d.tools.ExtensionsClassLoader,Cross-Cutting,0.25
com.eteks.sweethome3d.tools,com.eteks.sweethome3d.tools.OperatingSystem,Cross-Cutting,0.7692307692307693
com.eteks.sweethome3d.tools,com.eteks.sweethome3d.tools.OperatingSystem,Data Source Layer,0.23076923076923078
com.eteks.sweethome3d.tools,com.eteks.sweethome3d.tools.OperatingSystem$MacOSXFileManager,Data Source Layer,1.0
com.eteks.sweethome3d.tools,com.eteks.sweethome3d.tools.ResourceURLContent,Data Source Layer,1.0
com.eteks.sweethome3d.tools,com.eteks.sweethome3d.tools.SimpleURLContent,Data Source Layer,1.0
com.eteks.sweethome3d.tools,com.eteks.sweethome3d.tools.TemporaryURLContent,Data Source Layer,1.0
com.eteks.sweethome3d.tools,com.eteks.sweethome3d.tools.URLContent,Data Source Layer,0.7777777777777778
com.eteks.sweethome3d.tools,com.eteks.sweethome3d.tools.URLContent,Cross-Cutting,0.1111111111111111
com.eteks.sweethome3d.tools,com.eteks.sweethome3d.tools.URLContent,Domain Layer,0.1111111111111111
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.AbstractPhotoController,Service Layer,0.2
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.AbstractPhotoController,Cross-Cutting,0.35
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.AbstractPhotoController,Domain Layer,0.15
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.AbstractPhotoController,Data Source Layer,0.05
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.AbstractPhotoController,Presentation Layer,0.25
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.AbstractPhotoController$EnvironmentChangeListener,Cross-Cutting,0.5
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.AbstractPhotoController$EnvironmentChangeListener,Service Layer,0.5
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.BackgroundImageWizardController,Presentation Layer,0.1875
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.BackgroundImageWizardController,Service Layer,0.1875
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.BackgroundImageWizardController,Domain Layer,0.5625
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.BackgroundImageWizardController,Cross-Cutting,0.0625
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.BackgroundImageWizardController$BackgroundImageUndoableEdit,Presentation Layer,0.3333333333333333
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.BackgroundImageWizardController$BackgroundImageUndoableEdit,Domain Layer,0.6666666666666666
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.BackgroundImageWizardController$BackgroundImageWizardStepState,Presentation Layer,0.75
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.BackgroundImageWizardController$BackgroundImageWizardStepState,Service Layer,0.25
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.BackgroundImageWizardController$ImageChoiceStepState,Service Layer,1.0
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.BackgroundImageWizardController$ImageOriginStepState,Service Layer,1.0
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.BackgroundImageWizardController$ImageScaleStepState,Service Layer,1.0
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.BaseboardChoiceController,Domain Layer,0.3333333333333333
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.BaseboardChoiceController,Service Layer,0.3888888888888889
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.BaseboardChoiceController,Data Source Layer,0.05555555555555555
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.BaseboardChoiceController,Presentation Layer,0.16666666666666666
com.eteks.sweethome3d.viewcontroller,com.eteks.sweethome3d.viewcontroller.BaseboardChoiceController,Cross-Cutting,0.05555555555555555
