package,class,method,layer
org.jetuml.geom,org.jetuml.geom.Direction,org.jetuml.geom.Direction.asAngle(),Domain Layer
org.jetuml.geom,org.jetuml.geom.Direction,org.jetuml.geom.Direction.fromAngle(int),Domain Layer
org.jetuml.geom,org.jetuml.geom.Direction,"org.jetuml.geom.Direction.fromLine(org.jetuml.geom.Point,org.jetuml.geom.Point)",Domain Layer
org.jetuml.geom,org.jetuml.geom.Direction,"org.jetuml.geom.Direction.isBetween(org.jetuml.geom.Direction,org.jetuml.geom.Direction)",Domain Layer
org.jetuml.geom,org.jetuml.geom.Direction,org.jetuml.geom.Direction.isCardinal(),Domain Layer
org.jetuml.geom,org.jetuml.geom.Direction,org.jetuml.geom.Direction.isEasterly(),Domain Layer
org.jetuml.geom,org.jetuml.geom.Direction,org.jetuml.geom.Direction.isNortherly(),Domain Layer
org.jetuml.geom,org.jetuml.geom.Direction,org.jetuml.geom.Direction.isSoutherly(),Domain Layer
org.jetuml.geom,org.jetuml.geom.Direction,org.jetuml.geom.Direction.isWesterly(),Domain Layer
org.jetuml.geom,org.jetuml.geom.Direction,org.jetuml.geom.Direction.mirrored(),Domain Layer
org.jetuml.geom,org.jetuml.geom.Direction,org.jetuml.geom.Direction.rotatedBy(int),Domain Layer
org.jetuml.geom,org.jetuml.geom.Direction,org.jetuml.geom.Direction.toString(),Presentation Layer
org.jetuml.geom,org.jetuml.geom.EdgePath,org.jetuml.geom.EdgePath.equals(java.lang.Object),Domain Layer
org.jetuml.geom,org.jetuml.geom.EdgePath,org.jetuml.geom.EdgePath.getEndPoint(),Domain Layer
org.jetuml.geom,org.jetuml.geom.EdgePath,org.jetuml.geom.EdgePath.getPointByIndex(int),Domain Layer
org.jetuml.geom,org.jetuml.geom.EdgePath,org.jetuml.geom.EdgePath.getStartPoint(),Domain Layer
org.jetuml.geom,org.jetuml.geom.EdgePath,org.jetuml.geom.EdgePath.hashCode(),Domain Layer
org.jetuml.geom,org.jetuml.geom.EdgePath,org.jetuml.geom.EdgePath.iterator(),Domain Layer
org.jetuml.geom,org.jetuml.geom.EdgePath,org.jetuml.geom.EdgePath.org.jetuml.geom.EdgePath(org.jetuml.geom.Line[]),Domain Layer
org.jetuml.geom,org.jetuml.geom.EdgePath,org.jetuml.geom.EdgePath.org.jetuml.geom.EdgePath(org.jetuml.geom.Point[]),Domain Layer
org.jetuml.geom,org.jetuml.geom.EdgePath,org.jetuml.geom.EdgePath.size(),Domain Layer
org.jetuml.geom,org.jetuml.geom.GeomUtils,"org.jetuml.geom.GeomUtils.intersectCircle(org.jetuml.geom.Rectangle,org.jetuml.geom.Direction)",Domain Layer
org.jetuml.geom,org.jetuml.geom.GeomUtils,"org.jetuml.geom.GeomUtils.intersectEllipse(org.jetuml.geom.Rectangle,org.jetuml.geom.Direction)",Domain Layer
org.jetuml.geom,org.jetuml.geom.GeomUtils,"org.jetuml.geom.GeomUtils.intersectRectangle(org.jetuml.geom.Rectangle,org.jetuml.geom.Direction)",Domain Layer
org.jetuml.geom,org.jetuml.geom.GeomUtils,"org.jetuml.geom.GeomUtils.intersectRoundedRectangle(org.jetuml.geom.Rectangle,org.jetuml.geom.Direction)",Domain Layer
org.jetuml.geom,org.jetuml.geom.GeomUtils,org.jetuml.geom.GeomUtils.max(int[]),Domain Layer
org.jetuml.geom,org.jetuml.geom.Line,org.jetuml.geom.Line.center(),Domain Layer
org.jetuml.geom,org.jetuml.geom.Line,org.jetuml.geom.Line.distanceBetweenPoints(),Domain Layer
org.jetuml.geom,org.jetuml.geom.Line,org.jetuml.geom.Line.equals(java.lang.Object),Domain Layer
org.jetuml.geom,org.jetuml.geom.Line,org.jetuml.geom.Line.getPoint1(),Domain Layer
org.jetuml.geom,org.jetuml.geom.Line,org.jetuml.geom.Line.getPoint2(),Domain Layer
org.jetuml.geom,org.jetuml.geom.Line,org.jetuml.geom.Line.getX1(),Domain Layer
org.jetuml.geom,org.jetuml.geom.Line,org.jetuml.geom.Line.getX2(),Domain Layer
org.jetuml.geom,org.jetuml.geom.Line,org.jetuml.geom.Line.getY1(),Domain Layer
org.jetuml.geom,org.jetuml.geom.Line,org.jetuml.geom.Line.getY2(),Domain Layer
org.jetuml.geom,org.jetuml.geom.Line,org.jetuml.geom.Line.hashCode(),Data Source Layer
org.jetuml.geom,org.jetuml.geom.Line,org.jetuml.geom.Line.isHorizontal(),Domain Layer
org.jetuml.geom,org.jetuml.geom.Line,org.jetuml.geom.Line.isVertical(),Domain Layer
org.jetuml.geom,org.jetuml.geom.Line,"org.jetuml.geom.Line.org.jetuml.geom.Line(int,int,int,int)",Domain Layer
org.jetuml.geom,org.jetuml.geom.Line,"org.jetuml.geom.Line.org.jetuml.geom.Line(org.jetuml.geom.Point,org.jetuml.geom.Point)",Domain Layer
org.jetuml.geom,org.jetuml.geom.Line,org.jetuml.geom.Line.reversed(),Domain Layer
org.jetuml.geom,org.jetuml.geom.Line,org.jetuml.geom.Line.spanning(),Domain Layer
org.jetuml.geom,org.jetuml.geom.Line,org.jetuml.geom.Line.toString(),Domain Layer
org.jetuml.geom,org.jetuml.geom.Point,org.jetuml.geom.Point.copy(),Domain Layer
org.jetuml.geom,org.jetuml.geom.Point,org.jetuml.geom.Point.distance(org.jetuml.geom.Point),Domain Layer
org.jetuml.geom,org.jetuml.geom.Point,org.jetuml.geom.Point.equals(java.lang.Object),Domain Layer
org.jetuml.geom,org.jetuml.geom.Point,org.jetuml.geom.Point.getX(),Domain Layer
org.jetuml.geom,org.jetuml.geom.Point,org.jetuml.geom.Point.getY(),Domain Layer
org.jetuml.geom,org.jetuml.geom.Point,org.jetuml.geom.Point.hashCode(),Domain Layer
org.jetuml.geom,org.jetuml.geom.Point,"org.jetuml.geom.Point.org.jetuml.geom.Point(int,int)",Domain Layer
org.jetuml.geom,org.jetuml.geom.Point,org.jetuml.geom.Point.toString(),Domain Layer
org.jetuml.geom,org.jetuml.geom.Rectangle,org.jetuml.geom.Rectangle.add(org.jetuml.geom.Point),Domain Layer
org.jetuml.geom,org.jetuml.geom.Rectangle,org.jetuml.geom.Rectangle.add(org.jetuml.geom.Rectangle),Domain Layer
org.jetuml.geom,org.jetuml.geom.Rectangle,org.jetuml.geom.Rectangle.contains(org.jetuml.geom.Point),Domain Layer
org.jetuml.geom,org.jetuml.geom.Rectangle,org.jetuml.geom.Rectangle.contains(org.jetuml.geom.Rectangle),Domain Layer
org.jetuml.geom,org.jetuml.geom.Rectangle,org.jetuml.geom.Rectangle.equals(java.lang.Object),Domain Layer
org.jetuml.geom,org.jetuml.geom.Rectangle,org.jetuml.geom.Rectangle.getCenter(),Domain Layer
org.jetuml.geom,org.jetuml.geom.Rectangle,org.jetuml.geom.Rectangle.getHeight(),Domain Layer
org.jetuml.geom,org.jetuml.geom.Rectangle,org.jetuml.geom.Rectangle.getMaxX(),Domain Layer
org.jetuml.geom,org.jetuml.geom.Rectangle,org.jetuml.geom.Rectangle.getMaxY(),Domain Layer
org.jetuml.geom,org.jetuml.geom.Rectangle,org.jetuml.geom.Rectangle.getOrigin(),Domain Layer
org.jetuml.geom,org.jetuml.geom.Rectangle,org.jetuml.geom.Rectangle.getSide(org.jetuml.geom.Side),Domain Layer
org.jetuml.geom,org.jetuml.geom.Rectangle,org.jetuml.geom.Rectangle.getWidth(),Domain Layer
org.jetuml.geom,org.jetuml.geom.Rectangle,org.jetuml.geom.Rectangle.getX(),Domain Layer
org.jetuml.geom,org.jetuml.geom.Rectangle,org.jetuml.geom.Rectangle.getY(),Domain Layer
org.jetuml.geom,org.jetuml.geom.Rectangle,org.jetuml.geom.Rectangle.hashCode(),Domain Layer
org.jetuml.geom,org.jetuml.geom.Rectangle,"org.jetuml.geom.Rectangle.org.jetuml.geom.Rectangle(int,int,int,int)",Domain Layer
org.jetuml.geom,org.jetuml.geom.Rectangle,org.jetuml.geom.Rectangle.toString(),Domain Layer
org.jetuml.geom,org.jetuml.geom.Rectangle,"org.jetuml.geom.Rectangle.translated(int,int)",Domain Layer
org.jetuml.geom,org.jetuml.geom.Side,org.jetuml.geom.Side.isHorizontal(),Domain Layer
org.jetuml.geom,org.jetuml.geom.Side,org.jetuml.geom.Side.isVertical(),Domain Layer
org.jetuml.geom,org.jetuml.geom.Side,org.jetuml.geom.Side.mirrored(),Domain Layer
org.jetuml.gui,org.jetuml.gui.AboutDialog,org.jetuml.gui.AboutDialog.org.jetuml.gui.AboutDialog(javafx.stage.Stage),Presentation Layer
org.jetuml.gui,org.jetuml.gui.AboutDialog,org.jetuml.gui.AboutDialog.show(),Presentation Layer
org.jetuml.gui,org.jetuml.gui.DeserializationErrorAlert,org.jetuml.gui.DeserializationErrorAlert.org.jetuml.gui.DeserializationErrorAlert(java.lang.Exception),Presentation Layer
org.jetuml.gui,org.jetuml.gui.DiagramCanvas,org.jetuml.gui.DiagramCanvas.booleanPreferenceChanged(org.jetuml.application.UserPreferences$BooleanPreference),Presentation Layer
org.jetuml.gui,org.jetuml.gui.DiagramCanvas,org.jetuml.gui.DiagramCanvas.copy(),Domain Layer
org.jetuml.gui,org.jetuml.gui.DiagramCanvas,org.jetuml.gui.DiagramCanvas.createImage(),Domain Layer
org.jetuml.gui,org.jetuml.gui.DiagramCanvas,org.jetuml.gui.DiagramCanvas.cut(),Domain Layer
org.jetuml.gui,org.jetuml.gui.DiagramCanvas,org.jetuml.gui.DiagramCanvas.diagram(),Domain Layer
org.jetuml.gui,org.jetuml.gui.DiagramCanvas,org.jetuml.gui.DiagramCanvas.diagramSaved(),Service Layer
org.jetuml.gui,org.jetuml.gui.DiagramCanvas,org.jetuml.gui.DiagramCanvas.editSelected(),Presentation Layer
org.jetuml.gui,org.jetuml.gui.DiagramCanvas,org.jetuml.gui.DiagramCanvas.hasUnsavedChanges(),Domain Layer
org.jetuml.gui,org.jetuml.gui.DiagramCanvas,org.jetuml.gui.DiagramCanvas.integerPreferenceChanged(org.jetuml.application.UserPreferences$IntegerPreference),Presentation Layer
org.jetuml.gui,org.jetuml.gui.DiagramCanvas,org.jetuml.gui.DiagramCanvas.isResizable(),Presentation Layer
org.jetuml.gui,org.jetuml.gui.DiagramCanvas,"org.jetuml.gui.DiagramCanvas.org.jetuml.gui.DiagramCanvas(org.jetuml.diagram.builder.DiagramBuilder,org.jetuml.gui.DiagramTabToolBar,org.jetuml.diagram.validator.DiagramValidator,org.jetuml.gui.MouseDraggedGestureHandler)",Presentation Layer
org.jetuml.gui,org.jetuml.gui.DiagramCanvas,org.jetuml.gui.DiagramCanvas.paintPanel(),Presentation Layer
org.jetuml.gui,org.jetuml.gui.DiagramCanvas,org.jetuml.gui.DiagramCanvas.paste(),Service Layer
org.jetuml.gui,org.jetuml.gui.DiagramCanvas,org.jetuml.gui.DiagramCanvas.redo(),Presentation Layer
org.jetuml.gui,org.jetuml.gui.DiagramCanvas,org.jetuml.gui.DiagramCanvas.removeSelected(),Domain Layer
org.jetuml.gui,org.jetuml.gui.DiagramCanvas,org.jetuml.gui.DiagramCanvas.selectAll(),Service Layer
org.jetuml.gui,org.jetuml.gui.DiagramCanvas,org.jetuml.gui.DiagramCanvas.selectionModelChanged(),Presentation Layer
org.jetuml.gui,org.jetuml.gui.DiagramCanvas,org.jetuml.gui.DiagramCanvas.shiftKeyPressed(),Domain Layer
org.jetuml.gui,org.jetuml.gui.DiagramCanvas,org.jetuml.gui.DiagramCanvas.synchronizeSelectionModel(),Service Layer
org.jetuml.gui,org.jetuml.gui.DiagramCanvas,org.jetuml.gui.DiagramCanvas.undo(),Service Layer
org.jetuml.gui,org.jetuml.gui.DiagramSizeDialog,org.jetuml.gui.DiagramSizeDialog.org.jetuml.gui.DiagramSizeDialog(javafx.stage.Stage),Presentation Layer
org.jetuml.gui,org.jetuml.gui.DiagramSizeDialog,org.jetuml.gui.DiagramSizeDialog.show(),Presentation Layer
org.jetuml.gui,org.jetuml.gui.DiagramTab,org.jetuml.gui.DiagramTab.close(),Presentation Layer
org.jetuml.gui,org.jetuml.gui.DiagramTab,org.jetuml.gui.DiagramTab.copy(),Domain Layer
org.jetuml.gui,org.jetuml.gui.DiagramTab,org.jetuml.gui.DiagramTab.createImage(),Presentation Layer
org.jetuml.gui,org.jetuml.gui.DiagramTab,org.jetuml.gui.DiagramTab.cut(),Domain Layer
org.jetuml.gui,org.jetuml.gui.DiagramTab,org.jetuml.gui.DiagramTab.diagramSaved(),Presentation Layer
org.jetuml.gui,org.jetuml.gui.DiagramTab,org.jetuml.gui.DiagramTab.editSelected(),Presentation Layer
org.jetuml.gui,org.jetuml.gui.DiagramTab,org.jetuml.gui.DiagramTab.getDiagram(),Service Layer
org.jetuml.gui,org.jetuml.gui.DiagramTab,org.jetuml.gui.DiagramTab.getFile(),Domain Layer
org.jetuml.gui,org.jetuml.gui.DiagramTab,org.jetuml.gui.DiagramTab.hasUnsavedChanges(),Domain Layer
org.jetuml.gui,org.jetuml.gui.DiagramTab,"org.jetuml.gui.DiagramTab.interactionTo(org.jetuml.geom.Rectangle,org.jetuml.geom.Direction)",Presentation Layer
org.jetuml.gui,org.jetuml.gui.DiagramTab,org.jetuml.gui.DiagramTab.keyTyped(java.lang.String),Presentation Layer
org.jetuml.gui,org.jetuml.gui.DiagramTab,org.jetuml.gui.DiagramTab.org.jetuml.gui.DiagramTab(org.jetuml.diagram.Diagram),Presentation Layer
org.jetuml.gui,org.jetuml.gui.DiagramTab,org.jetuml.gui.DiagramTab.paste(),Presentation Layer
org.jetuml.gui,org.jetuml.gui.DiagramTab,org.jetuml.gui.DiagramTab.redo(),Presentation Layer
org.jetuml.gui,org.jetuml.gui.DiagramTab,org.jetuml.gui.DiagramTab.removeSelected(),Domain Layer
org.jetuml.gui,org.jetuml.gui.DiagramTab,org.jetuml.gui.DiagramTab.resetZoom(),Presentation Layer
org.jetuml.gui,org.jetuml.gui.DiagramTab,org.jetuml.gui.DiagramTab.selectAll(),Presentation Layer
org.jetuml.gui,org.jetuml.gui.DiagramTab,org.jetuml.gui.DiagramTab.setFile(java.io.File),Domain Layer
org.jetuml.gui,org.jetuml.gui.DiagramTab,org.jetuml.gui.DiagramTab.setTitle(),Presentation Layer
org.jetuml.gui,org.jetuml.gui.DiagramTab,org.jetuml.gui.DiagramTab.shiftKeyPressed(),Presentation Layer
org.jetuml.gui,org.jetuml.gui.DiagramTab,org.jetuml.gui.DiagramTab.undo(),Service Layer
org.jetuml.gui,org.jetuml.gui.DiagramTab,org.jetuml.gui.DiagramTab.zoomIn(),Presentation Layer
org.jetuml.gui,org.jetuml.gui.DiagramTab,org.jetuml.gui.DiagramTab.zoomOut(),Presentation Layer
org.jetuml.gui,org.jetuml.gui.DiagramTabToolBar,org.jetuml.gui.DiagramTabToolBar.booleanPreferenceChanged(org.jetuml.application.UserPreferences$BooleanPreference),Presentation Layer
org.jetuml.gui,org.jetuml.gui.DiagramTabToolBar,org.jetuml.gui.DiagramTabToolBar.getCreationPrototype(),Domain Layer
org.jetuml.gui,org.jetuml.gui.DiagramTabToolBar,org.jetuml.gui.DiagramTabToolBar.org.jetuml.gui.DiagramTabToolBar(org.jetuml.rendering.DiagramRenderer),Presentation Layer
org.jetuml.gui,org.jetuml.gui.DiagramTabToolBar,org.jetuml.gui.DiagramTabToolBar.setSelectedTool(int),Presentation Layer
org.jetuml.gui,org.jetuml.gui.DiagramTabToolBar,org.jetuml.gui.DiagramTabToolBar.setToolToBeSelect(),Presentation Layer
org.jetuml.gui,org.jetuml.gui.DiagramTabToolBar,"org.jetuml.gui.DiagramTabToolBar.showPopup(double,double)",Presentation Layer
org.jetuml.gui,org.jetuml.gui.EditorFrame,org.jetuml.gui.EditorFrame.close(org.jetuml.gui.DiagramTab),Presentation Layer
org.jetuml.gui,org.jetuml.gui.EditorFrame,org.jetuml.gui.EditorFrame.copyToClipboard(),Presentation Layer
org.jetuml.gui,org.jetuml.gui.EditorFrame,org.jetuml.gui.EditorFrame.exit(),Service Layer
org.jetuml.gui,org.jetuml.gui.EditorFrame,org.jetuml.gui.EditorFrame.org.jetuml.gui.EditorFrame(javafx.stage.Stage),Presentation Layer
org.jetuml.gui,org.jetuml.gui.EditorFrame,"org.jetuml.gui.EditorFrame.setOpenFileAsDiagram(java.io.File,org.jetuml.diagram.Diagram)",Service Layer
org.jetuml.gui,org.jetuml.gui.FontSizeDialog,org.jetuml.gui.FontSizeDialog.org.jetuml.gui.FontSizeDialog(javafx.stage.Stage),Presentation Layer
org.jetuml.gui,org.jetuml.gui.FontSizeDialog,org.jetuml.gui.FontSizeDialog.show(),Presentation Layer
org.jetuml.gui,org.jetuml.gui.GuiUtils,org.jetuml.gui.GuiUtils.defaultDiagramHeight(),Domain Layer
org.jetuml.gui,org.jetuml.gui.GuiUtils,org.jetuml.gui.GuiUtils.defaultDiagramWidth(),Service Layer
org.jetuml.gui,org.jetuml.gui.GuiUtils,org.jetuml.gui.GuiUtils.defaultStageBounds(),Presentation Layer
org.jetuml.gui,org.jetuml.gui.KeyEventHandler,org.jetuml.gui.KeyEventHandler.keyTyped(java.lang.String),Presentation Layer
org.jetuml.gui,org.jetuml.gui.KeyEventHandler,org.jetuml.gui.KeyEventHandler.shiftKeyPressed(),Presentation Layer
org.jetuml.gui,org.jetuml.gui.MenuFactory,"org.jetuml.gui.MenuFactory.createCheckMenuItem(java.lang.String,boolean,boolean,javafx.event.EventHandler)",Presentation Layer
org.jetuml.gui,org.jetuml.gui.MenuFactory,"org.jetuml.gui.MenuFactory.createMenu(java.lang.String,boolean)",Presentation Layer
org.jetuml.gui,org.jetuml.gui.MenuFactory,"org.jetuml.gui.MenuFactory.createMenu(java.lang.String,boolean,javafx.scene.control.MenuItem[])",Presentation Layer
org.jetuml.gui,org.jetuml.gui.MenuFactory,"org.jetuml.gui.MenuFactory.createMenuItem(java.lang.String,boolean,javafx.event.EventHandler)",Presentation Layer
org.jetuml.gui,org.jetuml.gui.MouseDraggedGestureHandler,"org.jetuml.gui.MouseDraggedGestureHandler.interactionTo(org.jetuml.geom.Rectangle,org.jetuml.geom.Direction)",Domain Layer
org.jetuml.gui,org.jetuml.gui.MoveTracker,org.jetuml.gui.MoveTracker.org.jetuml.gui.MoveTracker(java.util.function.Function),Domain Layer
org.jetuml.gui,org.jetuml.gui.MoveTracker,org.jetuml.gui.MoveTracker.start(java.lang.Iterable),Domain Layer
org.jetuml.gui,org.jetuml.gui.MoveTracker,org.jetuml.gui.MoveTracker.stop(),Domain Layer
org.jetuml.gui,org.jetuml.gui.NamedHandler,org.jetuml.gui.NamedHandler.getName(),Domain Layer
org.jetuml.gui,org.jetuml.gui.NamedHandler,org.jetuml.gui.NamedHandler.handle(javafx.event.ActionEvent),Presentation Layer
org.jetuml.gui,org.jetuml.gui.NamedHandler,"org.jetuml.gui.NamedHandler.org.jetuml.gui.NamedHandler(java.lang.String,javafx.event.EventHandler)",Presentation Layer
org.jetuml.gui,org.jetuml.gui.NamedHandler,org.jetuml.gui.NamedHandler.renamed(java.lang.String),Domain Layer
org.jetuml.gui,org.jetuml.gui.NewDiagramHandler,org.jetuml.gui.NewDiagramHandler.getDiagramType(),Domain Layer
org.jetuml.gui,org.jetuml.gui.NewDiagramHandler,org.jetuml.gui.NewDiagramHandler.handle(javafx.event.ActionEvent),Presentation Layer
org.jetuml.gui,org.jetuml.gui.NewDiagramHandler,"org.jetuml.gui.NewDiagramHandler.org.jetuml.gui.NewDiagramHandler(org.jetuml.diagram.DiagramType,javafx.event.EventHandler)",Service Layer
org.jetuml.gui,org.jetuml.gui.Notification,org.jetuml.gui.Notification.close(),Domain Layer
org.jetuml.gui,org.jetuml.gui.Notification,org.jetuml.gui.Notification.getHeight(),Domain Layer
org.jetuml.gui,org.jetuml.gui.Notification,"org.jetuml.gui.Notification.setPosition(double,double)",Presentation Layer
org.jetuml.gui,org.jetuml.gui.Notification,org.jetuml.gui.Notification.show(java.lang.Runnable),Presentation Layer
org.jetuml.gui,org.jetuml.gui.NotificationService,org.jetuml.gui.NotificationService.instance(),Service Layer
org.jetuml.gui,org.jetuml.gui.NotificationService,org.jetuml.gui.NotificationService.setMainStage(javafx.stage.Stage),Presentation Layer
org.jetuml.gui,org.jetuml.gui.NotificationService,"org.jetuml.gui.NotificationService.spawnNotification(java.lang.String,org.jetuml.gui.ToastNotification$Type)",Presentation Layer
org.jetuml.gui,org.jetuml.gui.NotificationService,org.jetuml.gui.NotificationService.spawnNotification(org.jetuml.gui.Notification),Presentation Layer
org.jetuml.gui,org.jetuml.gui.NotificationService,org.jetuml.gui.NotificationService.updateNotificationPosition(),Presentation Layer
org.jetuml.gui,org.jetuml.gui.NotificationTimeDialog,org.jetuml.gui.NotificationTimeDialog.org.jetuml.gui.NotificationTimeDialog(javafx.stage.Stage),Presentation Layer
org.jetuml.gui,org.jetuml.gui.NotificationTimeDialog,org.jetuml.gui.NotificationTimeDialog.show(),Presentation Layer
org.jetuml.gui,org.jetuml.gui.PropertyEditorDialog,"org.jetuml.gui.PropertyEditorDialog.org.jetuml.gui.PropertyEditorDialog(javafx.stage.Stage,org.jetuml.diagram.DiagramElement,org.jetuml.gui.PropertySheet$PropertyChangeListener)",Presentation Layer
org.jetuml.gui,org.jetuml.gui.PropertyEditorDialog,org.jetuml.gui.PropertyEditorDialog.show(),Presentation Layer
org.jetuml.gui,org.jetuml.gui.PropertyEditorDialog$PropertyChangeTracker,org.jetuml.gui.PropertyEditorDialog$PropertyChangeTracker.startTracking(),Domain Layer
org.jetuml.gui,org.jetuml.gui.PropertyEditorDialog$PropertyChangeTracker,org.jetuml.gui.PropertyEditorDialog$PropertyChangeTracker.stopTracking(),Domain Layer
org.jetuml.gui,org.jetuml.gui.PropertySheet,org.jetuml.gui.PropertySheet.getElement(),Domain Layer
org.jetuml.gui,org.jetuml.gui.PropertySheet,org.jetuml.gui.PropertySheet.isEmpty(),Domain Layer
org.jetuml.gui,org.jetuml.gui.PropertySheet,"org.jetuml.gui.PropertySheet.org.jetuml.gui.PropertySheet(org.jetuml.diagram.DiagramElement,org.jetuml.gui.PropertySheet$PropertyChangeListener)",Presentation Layer
org.jetuml.gui,org.jetuml.gui.PropertySheet$PropertyChangeListener,org.jetuml.gui.PropertySheet$PropertyChangeListener.propertyChanged(),Domain Layer
org.jetuml.gui,org.jetuml.gui.SelectableToolButton,org.jetuml.gui.SelectableToolButton.booleanPreferenceChanged(org.jetuml.application.UserPreferences$BooleanPreference),Presentation Layer
org.jetuml.gui,org.jetuml.gui.SelectableToolButton,org.jetuml.gui.SelectableToolButton.getPrototype(),Domain Layer
org.jetuml.gui,org.jetuml.gui.SelectableToolButton,"org.jetuml.gui.SelectableToolButton.org.jetuml.gui.SelectableToolButton(javafx.scene.canvas.Canvas,java.lang.String,javafx.scene.control.ToggleGroup)",Presentation Layer
org.jetuml.gui,org.jetuml.gui.SelectableToolButton,"org.jetuml.gui.SelectableToolButton.org.jetuml.gui.SelectableToolButton(javafx.scene.canvas.Canvas,java.lang.String,javafx.scene.control.ToggleGroup,org.jetuml.diagram.DiagramElement)",Presentation Layer
org.jetuml.gui,org.jetuml.gui.SelectionObserver,org.jetuml.gui.SelectionObserver.selectionModelChanged(),Domain Layer
org.jetuml.gui,org.jetuml.gui.ToastNotification,org.jetuml.gui.ToastNotification.close(),Presentation Layer
org.jetuml.gui,org.jetuml.gui.ToastNotification,org.jetuml.gui.ToastNotification.getHeight(),Presentation Layer
org.jetuml.gui,org.jetuml.gui.ToastNotification,"org.jetuml.gui.ToastNotification.org.jetuml.gui.ToastNotification(java.lang.String,org.jetuml.gui.ToastNotification$Type,javafx.stage.Stage)",Presentation Layer
org.jetuml.gui,org.jetuml.gui.ToastNotification,"org.jetuml.gui.ToastNotification.setPosition(double,double)",Presentation Layer
org.jetuml.gui,org.jetuml.gui.ToastNotification,org.jetuml.gui.ToastNotification.show(java.lang.Runnable),Presentation Layer
org.jetuml.gui,org.jetuml.gui.ToastNotification$Type,org.jetuml.gui.ToastNotification$Type.getStyle(),Domain Layer
org.jetuml.gui,org.jetuml.gui.ViewportProjection,org.jetuml.gui.ViewportProjection.getAdjustedHValueToRevealX(int),Domain Layer
org.jetuml.gui,org.jetuml.gui.ViewportProjection,org.jetuml.gui.ViewportProjection.getAdjustedVValueToRevealY(int),Service Layer
org.jetuml.gui,org.jetuml.gui.ViewportProjection,org.jetuml.gui.ViewportProjection.getHeightRatio(),Service Layer
org.jetuml.gui,org.jetuml.gui.ViewportProjection,org.jetuml.gui.ViewportProjection.getHiddenBottom(),Presentation Layer
org.jetuml.gui,org.jetuml.gui.ViewportProjection,org.jetuml.gui.ViewportProjection.getHiddenLeft(),Presentation Layer
org.jetuml.gui,org.jetuml.gui.ViewportProjection,org.jetuml.gui.ViewportProjection.getHiddenRight(),Presentation Layer
org.jetuml.gui,org.jetuml.gui.ViewportProjection,org.jetuml.gui.ViewportProjection.getHiddenTop(),Domain Layer
org.jetuml.gui,org.jetuml.gui.ViewportProjection,org.jetuml.gui.ViewportProjection.getWidthRatio(),Presentation Layer
org.jetuml.gui,org.jetuml.gui.ViewportProjection,org.jetuml.gui.ViewportProjection.height(),Presentation Layer
org.jetuml.gui,org.jetuml.gui.ViewportProjection,org.jetuml.gui.ViewportProjection.isHiddenBottom(int),Domain Layer
org.jetuml.gui,org.jetuml.gui.ViewportProjection,org.jetuml.gui.ViewportProjection.isHiddenLeft(int),Domain Layer
org.jetuml.gui,org.jetuml.gui.ViewportProjection,org.jetuml.gui.ViewportProjection.isHiddenRight(int),Domain Layer
org.jetuml.gui,org.jetuml.gui.ViewportProjection,org.jetuml.gui.ViewportProjection.isHiddenTop(int),Presentation Layer
org.jetuml.gui,org.jetuml.gui.ViewportProjection,"org.jetuml.gui.ViewportProjection.org.jetuml.gui.ViewportProjection(int,int,int,int,double,double)",Domain Layer
org.jetuml.gui,org.jetuml.gui.ViewportProjection,org.jetuml.gui.ViewportProjection.toString(),Domain Layer
org.jetuml.gui,org.jetuml.gui.ViewportProjection,org.jetuml.gui.ViewportProjection.width(),Presentation Layer
org.jetuml.gui,org.jetuml.gui.WelcomeTab,org.jetuml.gui.WelcomeTab.loadRecentFileLinks(java.util.List),Presentation Layer
org.jetuml.gui,org.jetuml.gui.WelcomeTab,org.jetuml.gui.WelcomeTab.org.jetuml.gui.WelcomeTab(java.util.List),Presentation Layer
org.jetuml.gui.tips,org.jetuml.gui.tips.TipDialog,org.jetuml.gui.tips.TipDialog.org.jetuml.gui.tips.TipDialog(javafx.stage.Stage),Presentation Layer
org.jetuml.gui.tips,org.jetuml.gui.tips.TipDialog,org.jetuml.gui.tips.TipDialog.show(),Presentation Layer
org.jetuml.gui.tips,org.jetuml.gui.tips.TipElement,org.jetuml.gui.tips.TipElement.getContent(),Domain Layer
org.jetuml.gui.tips,org.jetuml.gui.tips.TipElement,org.jetuml.gui.tips.TipElement.getMedia(),Domain Layer
org.jetuml.gui.tips,org.jetuml.gui.tips.TipFieldName,org.jetuml.gui.tips.TipFieldName.asString(),Domain Layer
org.jetuml.gui.tips,org.jetuml.gui.tips.TipLoader,org.jetuml.gui.tips.TipLoader.loadTip(int),Data Source Layer
org.jetuml.gui.tips,org.jetuml.gui.tips.TipLoader$Tip,org.jetuml.gui.tips.TipLoader$Tip.getElements(),Domain Layer
org.jetuml.gui.tips,org.jetuml.gui.tips.TipLoader$Tip,org.jetuml.gui.tips.TipLoader$Tip.getId(),Domain Layer
org.jetuml.gui.tips,org.jetuml.gui.tips.TipLoader$Tip,org.jetuml.gui.tips.TipLoader$Tip.getTitle(),Domain Layer
org.jetuml.gui.tips,org.jetuml.gui.tips.UserGuideGenerator,org.jetuml.gui.tips.UserGuideGenerator.main(java.lang.String[]),Data Source Layer
