package,class,method,layer
CH.ifa.draw.framework,CH.ifa.draw.framework.ConnectionFigure,CH.ifa.draw.framework.ConnectionFigure.disconnectEnd(),Domain Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.ConnectionFigure,CH.ifa.draw.framework.ConnectionFigure.disconnectStart(),Domain Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.ConnectionFigure,CH.ifa.draw.framework.ConnectionFigure.end(),Domain Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.ConnectionFigure,CH.ifa.draw.framework.ConnectionFigure.endPoint(),Domain Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.ConnectionFigure,"CH.ifa.draw.framework.ConnectionFigure.endPoint(int,int)",Domain Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.ConnectionFigure,"CH.ifa.draw.framework.ConnectionFigure.joinSegments(int,int)",Domain Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.ConnectionFigure,CH.ifa.draw.framework.ConnectionFigure.pointAt(int),Domain Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.ConnectionFigure,CH.ifa.draw.framework.ConnectionFigure.pointCount(),Domain Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.ConnectionFigure,"CH.ifa.draw.framework.ConnectionFigure.setPointAt(java.awt.Point,int)",Domain Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.ConnectionFigure,"CH.ifa.draw.framework.ConnectionFigure.splitSegment(int,int)",Domain Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.ConnectionFigure,CH.ifa.draw.framework.ConnectionFigure.start(),Domain Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.ConnectionFigure,CH.ifa.draw.framework.ConnectionFigure.startPoint(),Domain Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.ConnectionFigure,"CH.ifa.draw.framework.ConnectionFigure.startPoint(int,int)",Domain Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.ConnectionFigure,CH.ifa.draw.framework.ConnectionFigure.updateConnection(),Domain Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.Connector,"CH.ifa.draw.framework.Connector.containsPoint(int,int)",Domain Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.Connector,CH.ifa.draw.framework.Connector.displayBox(),Presentation Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.Connector,CH.ifa.draw.framework.Connector.draw(java.awt.Graphics),Presentation Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.Connector,CH.ifa.draw.framework.Connector.findEnd(CH.ifa.draw.framework.ConnectionFigure),Domain Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.Connector,CH.ifa.draw.framework.Connector.findStart(CH.ifa.draw.framework.ConnectionFigure),Presentation Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.Connector,CH.ifa.draw.framework.Connector.owner(),Domain Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.Drawing,CH.ifa.draw.framework.Drawing.add(CH.ifa.draw.framework.Figure),Domain Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.Drawing,CH.ifa.draw.framework.Drawing.addAll(java.util.Vector),Domain Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.Drawing,CH.ifa.draw.framework.Drawing.addDrawingChangeListener(CH.ifa.draw.framework.DrawingChangeListener),Domain Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.Drawing,CH.ifa.draw.framework.Drawing.bringToFront(CH.ifa.draw.framework.Figure),Domain Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.Drawing,CH.ifa.draw.framework.Drawing.draw(java.awt.Graphics),Presentation Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.Drawing,CH.ifa.draw.framework.Drawing.drawingChangeListeners(),Cross-Cutting
CH.ifa.draw.framework,CH.ifa.draw.framework.Drawing,CH.ifa.draw.framework.Drawing.figureInvalidated(CH.ifa.draw.framework.FigureChangeEvent),Domain Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.Drawing,CH.ifa.draw.framework.Drawing.figureRequestRemove(CH.ifa.draw.framework.FigureChangeEvent),Domain Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.Drawing,CH.ifa.draw.framework.Drawing.figureRequestUpdate(CH.ifa.draw.framework.FigureChangeEvent),Cross-Cutting
CH.ifa.draw.framework,CH.ifa.draw.framework.Drawing,CH.ifa.draw.framework.Drawing.figures(),Domain Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.Drawing,CH.ifa.draw.framework.Drawing.figuresReverse(),Domain Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.Drawing,"CH.ifa.draw.framework.Drawing.findFigure(int,int)",Domain Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.Drawing,CH.ifa.draw.framework.Drawing.findFigure(java.awt.Rectangle),Domain Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.Drawing,"CH.ifa.draw.framework.Drawing.findFigure(java.awt.Rectangle,CH.ifa.draw.framework.Figure)",Domain Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.Drawing,"CH.ifa.draw.framework.Drawing.findFigureInside(int,int)",Cross-Cutting
CH.ifa.draw.framework,CH.ifa.draw.framework.Drawing,"CH.ifa.draw.framework.Drawing.findFigureInsideWithout(int,int,CH.ifa.draw.framework.Figure)",Domain Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.Drawing,"CH.ifa.draw.framework.Drawing.findFigureWithout(int,int,CH.ifa.draw.framework.Figure)",Domain Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.Drawing,CH.ifa.draw.framework.Drawing.lock(),Data Source Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.Drawing,CH.ifa.draw.framework.Drawing.orphan(CH.ifa.draw.framework.Figure),Domain Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.Drawing,CH.ifa.draw.framework.Drawing.orphanAll(java.util.Vector),Domain Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.Drawing,CH.ifa.draw.framework.Drawing.release(),Cross-Cutting
CH.ifa.draw.framework,CH.ifa.draw.framework.Drawing,CH.ifa.draw.framework.Drawing.remove(CH.ifa.draw.framework.Figure),Domain Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.Drawing,CH.ifa.draw.framework.Drawing.removeAll(java.util.Vector),Domain Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.Drawing,CH.ifa.draw.framework.Drawing.removeDrawingChangeListener(CH.ifa.draw.framework.DrawingChangeListener),Domain Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.Drawing,"CH.ifa.draw.framework.Drawing.replace(CH.ifa.draw.framework.Figure,CH.ifa.draw.framework.Figure)",Domain Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.Drawing,CH.ifa.draw.framework.Drawing.sendToBack(CH.ifa.draw.framework.Figure),Domain Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.Drawing,CH.ifa.draw.framework.Drawing.unlock(),Cross-Cutting
CH.ifa.draw.framework,CH.ifa.draw.framework.DrawingChangeEvent,"CH.ifa.draw.framework.DrawingChangeEvent.CH.ifa.draw.framework.DrawingChangeEvent(CH.ifa.draw.framework.Drawing,java.awt.Rectangle)",Cross-Cutting
CH.ifa.draw.framework,CH.ifa.draw.framework.DrawingChangeEvent,CH.ifa.draw.framework.DrawingChangeEvent.getDrawing(),Domain Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.DrawingChangeEvent,CH.ifa.draw.framework.DrawingChangeEvent.getInvalidatedRectangle(),Cross-Cutting
CH.ifa.draw.framework,CH.ifa.draw.framework.DrawingChangeListener,CH.ifa.draw.framework.DrawingChangeListener.drawingInvalidated(CH.ifa.draw.framework.DrawingChangeEvent),Service Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.DrawingChangeListener,CH.ifa.draw.framework.DrawingChangeListener.drawingRequestUpdate(CH.ifa.draw.framework.DrawingChangeEvent),Presentation Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.DrawingEditor,CH.ifa.draw.framework.DrawingEditor.drawing(),Domain Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.DrawingEditor,CH.ifa.draw.framework.DrawingEditor.selectionChanged(CH.ifa.draw.framework.DrawingView),Service Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.DrawingEditor,CH.ifa.draw.framework.DrawingEditor.showStatus(java.lang.String),Presentation Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.DrawingEditor,CH.ifa.draw.framework.DrawingEditor.tool(),Presentation Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.DrawingEditor,CH.ifa.draw.framework.DrawingEditor.toolDone(),Service Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.DrawingEditor,CH.ifa.draw.framework.DrawingEditor.view(),Cross-Cutting
CH.ifa.draw.framework,CH.ifa.draw.framework.DrawingView,CH.ifa.draw.framework.DrawingView.add(CH.ifa.draw.framework.Figure),Service Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.DrawingView,CH.ifa.draw.framework.DrawingView.addAll(java.util.Vector),Domain Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.DrawingView,CH.ifa.draw.framework.DrawingView.addToSelection(CH.ifa.draw.framework.Figure),Service Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.DrawingView,CH.ifa.draw.framework.DrawingView.addToSelectionAll(java.util.Vector),Domain Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.DrawingView,CH.ifa.draw.framework.DrawingView.checkDamage(),Domain Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.DrawingView,CH.ifa.draw.framework.DrawingView.clearSelection(),Service Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.DrawingView,"CH.ifa.draw.framework.DrawingView.createImage(int,int)",Cross-Cutting
CH.ifa.draw.framework,CH.ifa.draw.framework.DrawingView,CH.ifa.draw.framework.DrawingView.drawAll(java.awt.Graphics),Presentation Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.DrawingView,CH.ifa.draw.framework.DrawingView.drawBackground(java.awt.Graphics),Presentation Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.DrawingView,CH.ifa.draw.framework.DrawingView.drawDrawing(java.awt.Graphics),Presentation Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.DrawingView,CH.ifa.draw.framework.DrawingView.drawHandles(java.awt.Graphics),Presentation Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.DrawingView,CH.ifa.draw.framework.DrawingView.drawing(),Domain Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.DrawingView,CH.ifa.draw.framework.DrawingView.editor(),Cross-Cutting
CH.ifa.draw.framework,CH.ifa.draw.framework.DrawingView,"CH.ifa.draw.framework.DrawingView.findHandle(int,int)",Presentation Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.DrawingView,CH.ifa.draw.framework.DrawingView.freezeView(),Service Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.DrawingView,CH.ifa.draw.framework.DrawingView.getBackground(),Cross-Cutting
CH.ifa.draw.framework,CH.ifa.draw.framework.DrawingView,CH.ifa.draw.framework.DrawingView.getConstrainer(),Presentation Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.DrawingView,CH.ifa.draw.framework.DrawingView.getFigureSelection(),Service Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.DrawingView,CH.ifa.draw.framework.DrawingView.getGraphics(),Presentation Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.DrawingView,CH.ifa.draw.framework.DrawingView.getMinimumSize(),Cross-Cutting
CH.ifa.draw.framework,CH.ifa.draw.framework.DrawingView,CH.ifa.draw.framework.DrawingView.getPreferredSize(),Presentation Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.DrawingView,CH.ifa.draw.framework.DrawingView.getSize(),Presentation Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.DrawingView,CH.ifa.draw.framework.DrawingView.lastClick(),Presentation Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.DrawingView,CH.ifa.draw.framework.DrawingView.paint(java.awt.Graphics),Presentation Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.DrawingView,CH.ifa.draw.framework.DrawingView.remove(CH.ifa.draw.framework.Figure),Domain Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.DrawingView,CH.ifa.draw.framework.DrawingView.removeFromSelection(CH.ifa.draw.framework.Figure),Domain Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.DrawingView,CH.ifa.draw.framework.DrawingView.repairDamage(),Domain Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.DrawingView,CH.ifa.draw.framework.DrawingView.selection(),Presentation Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.DrawingView,CH.ifa.draw.framework.DrawingView.selectionCount(),Domain Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.DrawingView,CH.ifa.draw.framework.DrawingView.selectionElements(),Service Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.DrawingView,CH.ifa.draw.framework.DrawingView.selectionZOrdered(),Domain Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.DrawingView,CH.ifa.draw.framework.DrawingView.setBackground(java.awt.Color),Presentation Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.DrawingView,CH.ifa.draw.framework.DrawingView.setConstrainer(CH.ifa.draw.framework.PointConstrainer),Domain Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.DrawingView,CH.ifa.draw.framework.DrawingView.setCursor(java.awt.Cursor),Presentation Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.DrawingView,CH.ifa.draw.framework.DrawingView.setDisplayUpdate(CH.ifa.draw.framework.Painter),Service Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.DrawingView,CH.ifa.draw.framework.DrawingView.setDrawing(CH.ifa.draw.framework.Drawing),Presentation Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.DrawingView,CH.ifa.draw.framework.DrawingView.setEditor(CH.ifa.draw.framework.DrawingEditor),Service Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.DrawingView,CH.ifa.draw.framework.DrawingView.toggleSelection(CH.ifa.draw.framework.Figure),Presentation Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.DrawingView,CH.ifa.draw.framework.DrawingView.tool(),Presentation Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.DrawingView,CH.ifa.draw.framework.DrawingView.unfreezeView(),Service Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.Figure,CH.ifa.draw.framework.Figure.addFigureChangeListener(CH.ifa.draw.framework.FigureChangeListener),Domain Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.Figure,CH.ifa.draw.framework.Figure.addToContainer(CH.ifa.draw.framework.FigureChangeListener),Cross-Cutting
CH.ifa.draw.framework,CH.ifa.draw.framework.Figure,"CH.ifa.draw.framework.Figure.basicDisplayBox(java.awt.Point,java.awt.Point)",Presentation Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.Figure,CH.ifa.draw.framework.Figure.canConnect(),Domain Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.Figure,CH.ifa.draw.framework.Figure.center(),Domain Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.Figure,CH.ifa.draw.framework.Figure.changed(),Service Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.Figure,CH.ifa.draw.framework.Figure.clone(),Domain Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.Figure,CH.ifa.draw.framework.Figure.connectedTextLocator(CH.ifa.draw.framework.Figure),Domain Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.Figure,CH.ifa.draw.framework.Figure.connectionInsets(),Cross-Cutting
CH.ifa.draw.framework,CH.ifa.draw.framework.Figure,"CH.ifa.draw.framework.Figure.connectorAt(int,int)",Domain Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.Figure,CH.ifa.draw.framework.Figure.connectorVisibility(boolean),Presentation Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.Figure,"CH.ifa.draw.framework.Figure.containsPoint(int,int)",Domain Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.Figure,CH.ifa.draw.framework.Figure.decompose(),Domain Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.Figure,CH.ifa.draw.framework.Figure.displayBox(),Domain Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.Figure,"CH.ifa.draw.framework.Figure.displayBox(java.awt.Point,java.awt.Point)",Presentation Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.Figure,CH.ifa.draw.framework.Figure.displayBox(java.awt.Rectangle),Presentation Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.Figure,CH.ifa.draw.framework.Figure.draw(java.awt.Graphics),Presentation Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.Figure,CH.ifa.draw.framework.Figure.figures(),Domain Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.Figure,"CH.ifa.draw.framework.Figure.findFigureInside(int,int)",Domain Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.Figure,CH.ifa.draw.framework.Figure.getAttribute(java.lang.String),Domain Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.Figure,CH.ifa.draw.framework.Figure.handles(),Presentation Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.Figure,CH.ifa.draw.framework.Figure.includes(CH.ifa.draw.framework.Figure),Domain Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.Figure,CH.ifa.draw.framework.Figure.invalidate(),Cross-Cutting
CH.ifa.draw.framework,CH.ifa.draw.framework.Figure,CH.ifa.draw.framework.Figure.isEmpty(),Domain Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.Figure,CH.ifa.draw.framework.Figure.listener(),Domain Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.Figure,"CH.ifa.draw.framework.Figure.moveBy(int,int)",Domain Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.Figure,CH.ifa.draw.framework.Figure.release(),Cross-Cutting
CH.ifa.draw.framework,CH.ifa.draw.framework.Figure,CH.ifa.draw.framework.Figure.removeFigureChangeListener(CH.ifa.draw.framework.FigureChangeListener),Domain Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.Figure,CH.ifa.draw.framework.Figure.removeFromContainer(CH.ifa.draw.framework.FigureChangeListener),Domain Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.Figure,"CH.ifa.draw.framework.Figure.setAttribute(java.lang.String,java.lang.Object)",Domain Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.Figure,CH.ifa.draw.framework.Figure.size(),Domain Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.Figure,CH.ifa.draw.framework.Figure.willChange(),Domain Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.FigureChangeEvent,CH.ifa.draw.framework.FigureChangeEvent.CH.ifa.draw.framework.FigureChangeEvent(CH.ifa.draw.framework.Figure),Cross-Cutting
CH.ifa.draw.framework,CH.ifa.draw.framework.FigureChangeEvent,"CH.ifa.draw.framework.FigureChangeEvent.CH.ifa.draw.framework.FigureChangeEvent(CH.ifa.draw.framework.Figure,java.awt.Rectangle)",Domain Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.FigureChangeEvent,CH.ifa.draw.framework.FigureChangeEvent.getFigure(),Domain Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.FigureChangeEvent,CH.ifa.draw.framework.FigureChangeEvent.getInvalidatedRectangle(),Data Source Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.FigureChangeListener,CH.ifa.draw.framework.FigureChangeListener.figureChanged(CH.ifa.draw.framework.FigureChangeEvent),Domain Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.FigureChangeListener,CH.ifa.draw.framework.FigureChangeListener.figureInvalidated(CH.ifa.draw.framework.FigureChangeEvent),Domain Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.FigureChangeListener,CH.ifa.draw.framework.FigureChangeListener.figureRemoved(CH.ifa.draw.framework.FigureChangeEvent),Service Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.FigureChangeListener,CH.ifa.draw.framework.FigureChangeListener.figureRequestRemove(CH.ifa.draw.framework.FigureChangeEvent),Domain Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.FigureChangeListener,CH.ifa.draw.framework.FigureChangeListener.figureRequestUpdate(CH.ifa.draw.framework.FigureChangeEvent),Domain Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.FigureEnumeration,CH.ifa.draw.framework.FigureEnumeration.nextFigure(),Domain Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.FigureSelection,CH.ifa.draw.framework.FigureSelection.CH.ifa.draw.framework.FigureSelection(java.util.Vector),Data Source Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.FigureSelection,CH.ifa.draw.framework.FigureSelection.getData(java.lang.String),Data Source Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.FigureSelection,CH.ifa.draw.framework.FigureSelection.getType(),Cross-Cutting
CH.ifa.draw.framework,CH.ifa.draw.framework.HJDError,CH.ifa.draw.framework.HJDError.CH.ifa.draw.framework.HJDError(java.lang.String),Cross-Cutting
CH.ifa.draw.framework,CH.ifa.draw.framework.Handle,"CH.ifa.draw.framework.Handle.containsPoint(int,int)",Presentation Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.Handle,CH.ifa.draw.framework.Handle.displayBox(),Presentation Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.Handle,CH.ifa.draw.framework.Handle.draw(java.awt.Graphics),Presentation Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.Handle,"CH.ifa.draw.framework.Handle.invokeEnd(int,int,CH.ifa.draw.framework.Drawing)",Cross-Cutting
CH.ifa.draw.framework,CH.ifa.draw.framework.Handle,"CH.ifa.draw.framework.Handle.invokeEnd(int,int,int,int,CH.ifa.draw.framework.DrawingView)",Service Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.Handle,"CH.ifa.draw.framework.Handle.invokeStart(int,int,CH.ifa.draw.framework.Drawing)",Presentation Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.Handle,"CH.ifa.draw.framework.Handle.invokeStart(int,int,CH.ifa.draw.framework.DrawingView)",Presentation Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.Handle,"CH.ifa.draw.framework.Handle.invokeStep(int,int,CH.ifa.draw.framework.Drawing)",Cross-Cutting
CH.ifa.draw.framework,CH.ifa.draw.framework.Handle,"CH.ifa.draw.framework.Handle.invokeStep(int,int,int,int,CH.ifa.draw.framework.DrawingView)",Cross-Cutting
CH.ifa.draw.framework,CH.ifa.draw.framework.Handle,CH.ifa.draw.framework.Handle.locate(),Domain Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.Handle,CH.ifa.draw.framework.Handle.owner(),Domain Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.Locator,CH.ifa.draw.framework.Locator.locate(CH.ifa.draw.framework.Figure),Domain Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.Painter,"CH.ifa.draw.framework.Painter.draw(java.awt.Graphics,CH.ifa.draw.framework.DrawingView)",Presentation Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.PointConstrainer,CH.ifa.draw.framework.PointConstrainer.constrainPoint(java.awt.Point),Domain Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.PointConstrainer,CH.ifa.draw.framework.PointConstrainer.getStepX(),Domain Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.PointConstrainer,CH.ifa.draw.framework.PointConstrainer.getStepY(),Domain Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.Tool,CH.ifa.draw.framework.Tool.activate(),Service Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.Tool,CH.ifa.draw.framework.Tool.deactivate(),Cross-Cutting
CH.ifa.draw.framework,CH.ifa.draw.framework.Tool,"CH.ifa.draw.framework.Tool.keyDown(java.awt.event.KeyEvent,int)",Presentation Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.Tool,"CH.ifa.draw.framework.Tool.mouseDown(java.awt.event.MouseEvent,int,int)",Presentation Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.Tool,"CH.ifa.draw.framework.Tool.mouseDrag(java.awt.event.MouseEvent,int,int)",Presentation Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.Tool,"CH.ifa.draw.framework.Tool.mouseMove(java.awt.event.MouseEvent,int,int)",Presentation Layer
CH.ifa.draw.framework,CH.ifa.draw.framework.Tool,"CH.ifa.draw.framework.Tool.mouseUp(java.awt.event.MouseEvent,int,int)",Presentation Layer
CH.ifa.draw.samples.javadraw,CH.ifa.draw.samples.javadraw.AnimationDecorator,CH.ifa.draw.samples.javadraw.AnimationDecorator.CH.ifa.draw.samples.javadraw.AnimationDecorator(),Domain Layer
CH.ifa.draw.samples.javadraw,CH.ifa.draw.samples.javadraw.AnimationDecorator,CH.ifa.draw.samples.javadraw.AnimationDecorator.CH.ifa.draw.samples.javadraw.AnimationDecorator(CH.ifa.draw.framework.Figure),Cross-Cutting
CH.ifa.draw.samples.javadraw,CH.ifa.draw.samples.javadraw.AnimationDecorator,CH.ifa.draw.samples.javadraw.AnimationDecorator.animationStep(),Domain Layer
CH.ifa.draw.samples.javadraw,CH.ifa.draw.samples.javadraw.AnimationDecorator,"CH.ifa.draw.samples.javadraw.AnimationDecorator.basicDisplayBox(java.awt.Point,java.awt.Point)",Presentation Layer
CH.ifa.draw.samples.javadraw,CH.ifa.draw.samples.javadraw.AnimationDecorator,"CH.ifa.draw.samples.javadraw.AnimationDecorator.basicMoveBy(int,int)",Domain Layer
CH.ifa.draw.samples.javadraw,CH.ifa.draw.samples.javadraw.AnimationDecorator,CH.ifa.draw.samples.javadraw.AnimationDecorator.displayBox(),Cross-Cutting
CH.ifa.draw.samples.javadraw,CH.ifa.draw.samples.javadraw.AnimationDecorator,CH.ifa.draw.samples.javadraw.AnimationDecorator.read(CH.ifa.draw.util.StorableInput),Data Source Layer
CH.ifa.draw.samples.javadraw,CH.ifa.draw.samples.javadraw.AnimationDecorator,CH.ifa.draw.samples.javadraw.AnimationDecorator.velocity(),Domain Layer
CH.ifa.draw.samples.javadraw,CH.ifa.draw.samples.javadraw.AnimationDecorator,"CH.ifa.draw.samples.javadraw.AnimationDecorator.velocity(int,int)",Domain Layer
CH.ifa.draw.samples.javadraw,CH.ifa.draw.samples.javadraw.AnimationDecorator,CH.ifa.draw.samples.javadraw.AnimationDecorator.write(CH.ifa.draw.util.StorableOutput),Data Source Layer
CH.ifa.draw.samples.javadraw,CH.ifa.draw.samples.javadraw.Animator,"CH.ifa.draw.samples.javadraw.Animator.CH.ifa.draw.samples.javadraw.Animator(CH.ifa.draw.util.Animatable,CH.ifa.draw.framework.DrawingView)",Service Layer
CH.ifa.draw.samples.javadraw,CH.ifa.draw.samples.javadraw.Animator,CH.ifa.draw.samples.javadraw.Animator.end(),Domain Layer
CH.ifa.draw.samples.javadraw,CH.ifa.draw.samples.javadraw.Animator,CH.ifa.draw.samples.javadraw.Animator.run(),Presentation Layer
CH.ifa.draw.samples.javadraw,CH.ifa.draw.samples.javadraw.Animator,CH.ifa.draw.samples.javadraw.Animator.start(),Service Layer
CH.ifa.draw.samples.javadraw,CH.ifa.draw.samples.javadraw.BouncingDrawing,CH.ifa.draw.samples.javadraw.BouncingDrawing.CH.ifa.draw.samples.javadraw.BouncingDrawing(),Cross-Cutting
CH.ifa.draw.samples.javadraw,CH.ifa.draw.samples.javadraw.BouncingDrawing,CH.ifa.draw.samples.javadraw.BouncingDrawing.add(CH.ifa.draw.framework.Figure),Service Layer
CH.ifa.draw.samples.javadraw,CH.ifa.draw.samples.javadraw.BouncingDrawing,CH.ifa.draw.samples.javadraw.BouncingDrawing.animationStep(),Service Layer
