package,class,method,layer
com.fsck.k9.fragment,com.fsck.k9.fragment.MessageListFragment,isInitialized(),Domain Layer
com.fsck.k9.fragment,com.fsck.k9.fragment.MessageListFragment,onArchive(),Domain Layer
com.fsck.k9.fragment,com.fsck.k9.fragment.MessageListFragment,onExpunge(),Service Layer
com.fsck.k9.fragment,com.fsck.k9.fragment.MessageListFragment,onDelete(),Data Source Layer
com.fsck.k9.fragment,com.fsck.k9.fragment.MessageListFragmentComparators$SenderComparator,"compare(android.database.Cursor,android.database.Cursor)",Data Source Layer
com.fsck.k9.fragment,com.fsck.k9.fragment.ProgressDialogFragment,onCancel(android.content.DialogInterface),Presentation Layer
com.fsck.k9.fragment,com.fsck.k9.fragment.ProgressDialogFragment,onCreateDialog(android.os.Bundle),Presentation Layer
com.fsck.k9.fragment,com.fsck.k9.fragment.ProgressDialogFragment,"newInstance(java.lang.String,java.lang.String)",Presentation Layer
com.fsck.k9.fragment,com.fsck.k9.fragment.AttachmentDownloadDialogFragment,onDestroyView(),Data Source Layer
com.fsck.k9.fragment,com.fsck.k9.fragment.AttachmentDownloadDialogFragment,onCreateDialog(android.os.Bundle),Presentation Layer
com.fsck.k9.fragment,com.fsck.k9.fragment.AttachmentDownloadDialogFragment,onCancel(android.content.DialogInterface),Presentation Layer
com.fsck.k9.fragment,com.fsck.k9.fragment.AttachmentDownloadDialogFragment,"newInstance(int,java.lang.String)",Presentation Layer
com.fsck.k9.fragment,com.fsck.k9.fragment.MessageListFragmentComparators$ArrivalComparator,"compare(android.database.Cursor,android.database.Cursor)",Data Source Layer
com.fsck.k9.fragment,com.fsck.k9.fragment.ProgressDialogFragment$CancelListener,onProgressCancel(com.fsck.k9.fragment.ProgressDialogFragment),Presentation Layer
com.fsck.k9.fragment,com.fsck.k9.fragment.MessageListFragment$MessageListActivityListener,"synchronizeMailboxFailed(com.fsck.k9.Account,java.lang.String,java.lang.String)",Presentation Layer
com.fsck.k9.fragment,com.fsck.k9.fragment.MessageListFragment$MessageListActivityListener,"synchronizeMailboxFinished(com.fsck.k9.Account,java.lang.String,int,int)",Presentation Layer
com.fsck.k9.fragment,com.fsck.k9.fragment.MessageListFragment$MessageListActivityListener,"folderStatusChanged(com.fsck.k9.Account,java.lang.String,int)",Domain Layer
com.fsck.k9.fragment,com.fsck.k9.fragment.MessageListFragment$MessageListActivityListener,"remoteSearchFailed(java.lang.String,java.lang.String)",Presentation Layer
com.fsck.k9.fragment,com.fsck.k9.fragment.MessageListFragment$MessageListActivityListener,remoteSearchStarted(java.lang.String),Presentation Layer
com.fsck.k9.fragment,com.fsck.k9.fragment.MessageListFragment$MessageListActivityListener,"remoteSearchFinished(java.lang.String,int,int,java.util.List)",Presentation Layer
com.fsck.k9.fragment,com.fsck.k9.fragment.MessageListFragment$MessageListActivityListener,"synchronizeMailboxStarted(com.fsck.k9.Account,java.lang.String)",Presentation Layer
com.fsck.k9.fragment,com.fsck.k9.fragment.MessageListFragment$MessageListActivityListener,enableProgressIndicator(boolean),Presentation Layer
com.fsck.k9.fragment,com.fsck.k9.fragment.MessageListFragment$MessageListActivityListener,"remoteSearchServerQueryComplete(java.lang.String,int,int)",Presentation Layer
com.fsck.k9.fragment,com.fsck.k9.fragment.MessageListFragment$MessageListActivityListener,informUserOfStatus(),Presentation Layer
com.fsck.k9.fragment,com.fsck.k9.fragment.MessageListAdapter,"newView(android.content.Context,android.database.Cursor,android.view.ViewGroup)",Presentation Layer
com.fsck.k9.fragment,com.fsck.k9.fragment.MessageListAdapter,"bindView(android.view.View,android.content.Context,android.database.Cursor)",Presentation Layer
com.fsck.k9.fragment,com.fsck.k9.fragment.MessageListFragmentComparators$FlaggedComparator,"compare(android.database.Cursor,android.database.Cursor)",Data Source Layer
com.fsck.k9.fragment,com.fsck.k9.fragment.MessageListFragmentComparators$SubjectComparator,"compare(android.database.Cursor,android.database.Cursor)",Data Source Layer
com.fsck.k9.fragment,com.fsck.k9.fragment.MessageListFragmentComparators$AttachmentComparator,"compare(android.database.Cursor,android.database.Cursor)",Data Source Layer
com.fsck.k9.fragment,com.fsck.k9.fragment.MessageListFragmentComparators$UnreadComparator,"compare(android.database.Cursor,android.database.Cursor)",Data Source Layer
com.fsck.k9.fragment,com.fsck.k9.fragment.MessageListHandler,"folderLoading(java.lang.String,boolean)",Service Layer
com.fsck.k9.fragment,com.fsck.k9.fragment.MessageListHandler,updateFooter(java.lang.String),Presentation Layer
com.fsck.k9.fragment,com.fsck.k9.fragment.MessageListHandler,remoteSearchFinished(),Service Layer
com.fsck.k9.fragment,com.fsck.k9.fragment.MessageListHandler,goBack(),Service Layer
com.fsck.k9.fragment,com.fsck.k9.fragment.MessageListHandler,refreshTitle(),Presentation Layer
com.fsck.k9.fragment,com.fsck.k9.fragment.MessageListHandler,restoreListPosition(),Presentation Layer
com.fsck.k9.fragment,com.fsck.k9.fragment.MessageListHandler,openMessage(com.fsck.k9.activity.MessageReference),Service Layer
com.fsck.k9.fragment,com.fsck.k9.fragment.MessageListHandler,handleMessage(android.os.Message),Presentation Layer
com.fsck.k9.fragment,com.fsck.k9.fragment.MessageListHandler,progress(boolean),Presentation Layer
com.fsck.k9.fragment,com.fsck.k9.fragment.AttachmentDownloadDialogFragment$AttachmentDownloadCancelListener,onProgressCancel(com.fsck.k9.fragment.AttachmentDownloadDialogFragment),Domain Layer
com.fsck.k9.fragment,com.fsck.k9.fragment.ConfirmationDialogFragment,"onClick(android.content.DialogInterface,int)",Presentation Layer
com.fsck.k9.fragment,com.fsck.k9.fragment.ConfirmationDialogFragment,"newInstance(int,java.lang.String,java.lang.String,java.lang.String,java.lang.String)",Presentation Layer
com.fsck.k9.fragment,com.fsck.k9.fragment.ConfirmationDialogFragment,onAttach(android.app.Activity),Presentation Layer
com.fsck.k9.fragment,com.fsck.k9.fragment.ConfirmationDialogFragment,"newInstance(int,java.lang.String,java.lang.String,java.lang.String)",Presentation Layer
com.fsck.k9.fragment,com.fsck.k9.fragment.ConfirmationDialogFragment,onCreateDialog(android.os.Bundle),Presentation Layer
com.fsck.k9.fragment,com.fsck.k9.fragment.ConfirmationDialogFragment,onCancel(android.content.DialogInterface),Presentation Layer
com.fsck.k9.fragment,com.fsck.k9.fragment.MessageViewHolder,onClick(android.view.View),Presentation Layer
com.fsck.k9.fragment,com.fsck.k9.fragment.MessageListFragmentComparators$ComparatorChain,"compare(java.lang.Object,java.lang.Object)",Domain Layer
com.fsck.k9.fragment,com.fsck.k9.fragment.ConfirmationDialogFragment$ConfirmationDialogFragmentListener,doNegativeClick(int),Presentation Layer
com.fsck.k9.fragment,com.fsck.k9.fragment.ConfirmationDialogFragment$ConfirmationDialogFragmentListener,dialogCancelled(int),Presentation Layer
com.fsck.k9.fragment,com.fsck.k9.fragment.ConfirmationDialogFragment$ConfirmationDialogFragmentListener,doPositiveClick(int),Presentation Layer
com.fsck.k9.fragment,com.fsck.k9.fragment.MessageListFragmentComparators$DateComparator,"compare(android.database.Cursor,android.database.Cursor)",Data Source Layer
com.fsck.k9.fragment,com.fsck.k9.fragment.MessageListFragmentComparators$ReverseIdComparator,"compare(android.database.Cursor,android.database.Cursor)",Data Source Layer
com.fsck.k9.fragment,com.fsck.k9.fragment.MessageListFragment$MessageListFragmentListener,updateMenu(),Presentation Layer
com.fsck.k9.fragment,com.fsck.k9.fragment.MessageListFragment$MessageListFragmentListener,setUnreadCount(int),Domain Layer
com.fsck.k9.fragment,com.fsck.k9.fragment.MessageListFragment$MessageListFragmentListener,setMessageListTitle(java.lang.String),Presentation Layer
com.fsck.k9.fragment,com.fsck.k9.fragment.MessageListFragment$MessageListFragmentListener,onForward(com.fsck.k9.activity.MessageReference),Domain Layer
com.fsck.k9.fragment,com.fsck.k9.fragment.MessageListFragment$MessageListFragmentListener,"startSearch(com.fsck.k9.Account,java.lang.String)",Service Layer
com.fsck.k9.fragment,com.fsck.k9.fragment.MessageListFragment$MessageListFragmentListener,onReplyAll(com.fsck.k9.activity.MessageReference),Domain Layer
com.fsck.k9.fragment,com.fsck.k9.fragment.MessageListFragment$MessageListFragmentListener,"showThread(com.fsck.k9.Account,java.lang.String,long)",Service Layer
com.fsck.k9.fragment,com.fsck.k9.fragment.MessageListFragment$MessageListFragmentListener,showMoreFromSameSender(java.lang.String),Service Layer
com.fsck.k9.fragment,com.fsck.k9.fragment.MessageListFragment$MessageListFragmentListener,enableActionBarProgress(boolean),Presentation Layer
com.fsck.k9.fragment,com.fsck.k9.fragment.MessageListFragment$MessageListFragmentListener,setMessageListProgress(int),Domain Layer
com.fsck.k9.fragment,com.fsck.k9.fragment.MessageListFragment$MessageListFragmentListener,goBack(),Presentation Layer
com.fsck.k9.fragment,com.fsck.k9.fragment.MessageListFragment$MessageListFragmentListener,remoteSearchStarted(),Service Layer
com.fsck.k9.fragment,com.fsck.k9.fragment.MessageListFragment$MessageListFragmentListener,setMessageListSubTitle(java.lang.String),Presentation Layer
com.fsck.k9.fragment,com.fsck.k9.fragment.MessageListFragment$MessageListFragmentListener,onResendMessage(com.fsck.k9.activity.MessageReference),Domain Layer
com.fsck.k9.fragment,com.fsck.k9.fragment.MessageListFragment$MessageListFragmentListener,openMessage(com.fsck.k9.activity.MessageReference),Service Layer
com.fsck.k9.fragment,com.fsck.k9.fragment.MessageListFragment$MessageListFragmentListener,onCompose(com.fsck.k9.Account),Service Layer
com.fsck.k9.fragment,com.fsck.k9.fragment.MessageListFragment$MessageListFragmentListener,onReply(com.fsck.k9.activity.MessageReference),Domain Layer
com.fsck.k9.fragment,com.fsck.k9.fragment.MessageListFragment$ActionModeCallback,showMarkAsRead(boolean),Presentation Layer
com.fsck.k9.fragment,com.fsck.k9.fragment.MessageListFragment$ActionModeCallback,"onCreateActionMode(android.view.ActionMode,android.view.Menu)",Presentation Layer
com.fsck.k9.fragment,com.fsck.k9.fragment.MessageListFragment$ActionModeCallback,showFlag(boolean),Presentation Layer
com.fsck.k9.fragment,com.fsck.k9.fragment.MessageListFragment$ActionModeCallback,showSelectAll(boolean),Presentation Layer
com.fsck.k9.fragment,com.fsck.k9.fragment.MessageListFragment$ActionModeCallback,onDestroyActionMode(android.view.ActionMode),Presentation Layer
com.fsck.k9.fragment,com.fsck.k9.fragment.MessageListFragment$ActionModeCallback,"onPrepareActionMode(android.view.ActionMode,android.view.Menu)",Presentation Layer
com.fsck.k9.fragment,com.fsck.k9.fragment.MessageListFragment$ActionModeCallback,"onActionItemClicked(android.view.ActionMode,android.view.MenuItem)",Presentation Layer
com.fsck.k9.fragment,com.fsck.k9.fragment.MessageListFragmentComparators$ReverseComparator,"compare(java.lang.Object,java.lang.Object)",Domain Layer
com.fsck.k9.helper,com.fsck.k9.helper.MergeCursor,getColumnName(int),Data Source Layer
com.fsck.k9.helper,com.fsck.k9.helper.MergeCursor,getDouble(int),Data Source Layer
com.fsck.k9.helper,com.fsck.k9.helper.MergeCursor,getWantsAllOnMoveCalls(),Data Source Layer
com.fsck.k9.helper,com.fsck.k9.helper.MergeCursor,getCount(),Data Source Layer
com.fsck.k9.helper,com.fsck.k9.helper.MergeCursor,isBeforeFirst(),Domain Layer
com.fsck.k9.helper,com.fsck.k9.helper.MergeCursor,getColumnIndexOrThrow(java.lang.String),Data Source Layer
com.fsck.k9.helper,com.fsck.k9.helper.MergeCursor,moveToPosition(int),Data Source Layer
com.fsck.k9.helper,com.fsck.k9.helper.MergeCursor,moveToPrevious(),Data Source Layer
com.fsck.k9.helper,com.fsck.k9.helper.MergeCursor,moveToFirst(),Data Source Layer
com.fsck.k9.helper,com.fsck.k9.helper.MergeCursor,isFirst(),Domain Layer
com.fsck.k9.helper,com.fsck.k9.helper.MergeCursor,isClosed(),Domain Layer
com.fsck.k9.helper,com.fsck.k9.helper.MergeCursor,getPosition(),Presentation Layer
com.fsck.k9.helper,com.fsck.k9.helper.MergeCursor,move(int),Domain Layer
com.fsck.k9.helper,com.fsck.k9.helper.MergeCursor,"setNotificationUri(android.content.ContentResolver,android.net.Uri)",Data Source Layer
com.fsck.k9.helper,com.fsck.k9.helper.MergeCursor,isNull(int),Data Source Layer
com.fsck.k9.helper,com.fsck.k9.helper.MergeCursor,registerContentObserver(android.database.ContentObserver),Data Source Layer
com.fsck.k9.helper,com.fsck.k9.helper.MergeCursor,getFloat(int),Data Source Layer
com.fsck.k9.helper,com.fsck.k9.helper.MergeCursor,respond(android.os.Bundle),Service Layer
com.fsck.k9.helper,com.fsck.k9.helper.MergeCursor,registerDataSetObserver(android.database.DataSetObserver),Data Source Layer
com.fsck.k9.helper,com.fsck.k9.helper.MergeCursor,unregisterContentObserver(android.database.ContentObserver),Data Source Layer
com.fsck.k9.helper,com.fsck.k9.helper.MergeCursor,getColumnIndex(java.lang.String),Data Source Layer
com.fsck.k9.helper,com.fsck.k9.helper.MergeCursor,setExtras(android.os.Bundle),Data Source Layer
com.fsck.k9.helper,com.fsck.k9.helper.MergeCursor,getType(int),Data Source Layer
com.fsck.k9.helper,com.fsck.k9.helper.MergeCursor,getShort(int),Data Source Layer
com.fsck.k9.helper,com.fsck.k9.helper.MergeCursor,"copyStringToBuffer(int,android.database.CharArrayBuffer)",Data Source Layer
com.fsck.k9.helper,com.fsck.k9.helper.MergeCursor,getBlob(int),Data Source Layer
com.fsck.k9.helper,com.fsck.k9.helper.MergeCursor,unregisterDataSetObserver(android.database.DataSetObserver),Data Source Layer
com.fsck.k9.helper,com.fsck.k9.helper.MergeCursor,requery(),Data Source Layer
com.fsck.k9.helper,com.fsck.k9.helper.MergeCursor,moveToNext(),Data Source Layer
com.fsck.k9.helper,com.fsck.k9.helper.MergeCursor,close(),Data Source Layer
com.fsck.k9.helper,com.fsck.k9.helper.MergeCursor,getNotificationUri(),Domain Layer
com.fsck.k9.helper,com.fsck.k9.helper.MergeCursor,getString(int),Data Source Layer
com.fsck.k9.helper,com.fsck.k9.helper.MergeCursor,getColumnNames(),Data Source Layer
com.fsck.k9.helper,com.fsck.k9.helper.MergeCursor,getExtras(),Domain Layer
com.fsck.k9.helper,com.fsck.k9.helper.MergeCursor,getInt(int),Data Source Layer
com.fsck.k9.helper,com.fsck.k9.helper.MergeCursor,isAfterLast(),Domain Layer
com.fsck.k9.helper,com.fsck.k9.helper.MergeCursor,isLast(),Domain Layer
com.fsck.k9.helper,com.fsck.k9.helper.MergeCursor,deactivate(),Data Source Layer
com.fsck.k9.helper,com.fsck.k9.helper.MergeCursor,moveToLast(),Data Source Layer
com.fsck.k9.helper,com.fsck.k9.helper.MergeCursor,getLong(int),Data Source Layer
com.fsck.k9.helper,com.fsck.k9.helper.MergeCursor,getColumnCount(),Domain Layer
com.fsck.k9.helper,com.fsck.k9.helper.EmailHelper,getDomainFromEmailAddress(java.lang.String),Domain Layer
com.fsck.k9.helper,com.fsck.k9.helper.IdentityHelper,"getRecipientIdentityFromMessage(com.fsck.k9.Account,com.fsck.k9.mail.Message)",Service Layer
com.fsck.k9.helper,com.fsck.k9.helper.MergeCursorWithUniqueId,getLong(int),Data Source Layer
com.fsck.k9.helper,com.fsck.k9.helper.MergeCursorWithUniqueId,getColumnCount(),Presentation Layer
com.fsck.k9.helper,com.fsck.k9.helper.MergeCursorWithUniqueId,getColumnIndex(java.lang.String),Data Source Layer
com.fsck.k9.helper,com.fsck.k9.helper.MergeCursorWithUniqueId,getColumnIndexOrThrow(java.lang.String),Data Source Layer
com.fsck.k9.helper,com.fsck.k9.helper.UrlEncodingHelper,encodeUtf8(java.lang.String),Utility Layer
com.fsck.k9.helper,com.fsck.k9.helper.UrlEncodingHelper,decodeUtf8(java.lang.String),Utility Layer
com.fsck.k9.helper,com.fsck.k9.helper.MessageHelper,"getDisplayName(com.fsck.k9.Account,com.fsck.k9.mail.Address[],com.fsck.k9.mail.Address[])",Domain Layer
com.fsck.k9.helper,com.fsck.k9.helper.MessageHelper,"toFriendly(com.fsck.k9.mail.Address,com.fsck.k9.helper.Contacts)",Domain Layer
com.fsck.k9.helper,com.fsck.k9.helper.MessageHelper,"populate(com.fsck.k9.activity.MessageInfoHolder,com.fsck.k9.mailstore.LocalMessage,com.fsck.k9.activity.FolderInfoHolder,com.fsck.k9.Account)",Service Layer
com.fsck.k9.helper,com.fsck.k9.helper.MessageHelper,"toMe(com.fsck.k9.Account,com.fsck.k9.mail.Address[])",Domain Layer
com.fsck.k9.helper,com.fsck.k9.helper.MessageHelper,"toFriendly(com.fsck.k9.mail.Address[],com.fsck.k9.helper.Contacts)",Utility Layer
com.fsck.k9.helper,com.fsck.k9.helper.MessageHelper,getInstance(android.content.Context),Domain Layer
com.fsck.k9.helper,com.fsck.k9.helper.FileHelper,"move(java.io.File,java.io.File)",Data Source Layer
com.fsck.k9.helper,com.fsck.k9.helper.FileHelper,"createUniqueFile(java.io.File,java.lang.String)",Data Source Layer
com.fsck.k9.helper,com.fsck.k9.helper.FileHelper,sanitizeFilename(java.lang.String),Utility Layer
com.fsck.k9.helper,com.fsck.k9.helper.FileHelper,"moveRecursive(java.io.File,java.io.File)",Service Layer
com.fsck.k9.helper,com.fsck.k9.helper.FileHelper,"touchFile(java.io.File,java.lang.String)",Data Source Layer
com.fsck.k9.helper,com.fsck.k9.helper.FileHelper,"renameOrMoveByCopying(java.io.File,java.io.File)",Data Source Layer
com.fsck.k9.helper,com.fsck.k9.helper.K9AlarmManager,cancel(android.app.PendingIntent),Data Source Layer
com.fsck.k9.helper,com.fsck.k9.helper.K9AlarmManager,getAlarmManager(android.content.Context),Data Source Layer
com.fsck.k9.helper,com.fsck.k9.helper.K9AlarmManager,"set(int,long,android.app.PendingIntent)",Service Layer
com.fsck.k9.helper,com.fsck.k9.helper.UnreadWidgetProperties,getClickIntent(android.content.Context),Service Layer
com.fsck.k9.helper,com.fsck.k9.helper.UnreadWidgetProperties,getAppWidgetId(),Data Source Layer
com.fsck.k9.helper,com.fsck.k9.helper.UnreadWidgetProperties,getFolderName(),Domain Layer
com.fsck.k9.helper,com.fsck.k9.helper.UnreadWidgetProperties,getTitle(android.content.Context),Domain Layer
com.fsck.k9.helper,com.fsck.k9.helper.UnreadWidgetProperties,getUnreadCount(android.content.Context),Service Layer
com.fsck.k9.helper,com.fsck.k9.helper.UnreadWidgetProperties,getAccountUuid(),Domain Layer
com.fsck.k9.helper,com.fsck.k9.helper.SizeFormatter,"formatSize(android.content.Context,long)",Utility Layer
com.fsck.k9.helper,com.fsck.k9.helper.FileBrowserHelper,"showFileBrowserActivity(android.app.Fragment,java.io.File,int,com.fsck.k9.helper.FileBrowserHelper$FileBrowserFailOverCallback)",Presentation Layer
com.fsck.k9.helper,com.fsck.k9.helper.FileBrowserHelper,getInstance(),Data Source Layer
com.fsck.k9.helper,com.fsck.k9.helper.FileBrowserHelper,"showFileBrowserActivity(android.app.Activity,java.io.File,int,com.fsck.k9.helper.FileBrowserHelper$FileBrowserFailOverCallback)",Presentation Layer
com.fsck.k9.helper,com.fsck.k9.helper.ParcelableUtil,marshall(android.os.Parcelable),Data Source Layer
com.fsck.k9.helper,com.fsck.k9.helper.ParcelableUtil,"unmarshall(byte[],android.os.Parcelable$Creator)",Data Source Layer
com.fsck.k9.helper,com.fsck.k9.helper.RetainFragment,setData(java.lang.Object),Data Source Layer
com.fsck.k9.helper,com.fsck.k9.helper.RetainFragment,onCreate(android.os.Bundle),Presentation Layer
com.fsck.k9.helper,com.fsck.k9.helper.RetainFragment,"findOrCreate(android.app.FragmentManager,java.lang.String)",Data Source Layer
com.fsck.k9.helper,com.fsck.k9.helper.RetainFragment,"findOrNull(android.app.FragmentManager,java.lang.String)",Data Source Layer
com.fsck.k9.helper,com.fsck.k9.helper.RetainFragment,getData(),Data Source Layer
com.fsck.k9.helper,com.fsck.k9.helper.RetainFragment,hasData(),Domain Layer
com.fsck.k9.helper,com.fsck.k9.helper.RetainFragment,clearAndRemove(android.app.FragmentManager),Presentation Layer
com.fsck.k9.helper,com.fsck.k9.helper.FileBrowserHelper$FileBrowserFailOverCallback,onPathEntered(java.lang.String),Domain Layer
com.fsck.k9.helper,com.fsck.k9.helper.FileBrowserHelper$FileBrowserFailOverCallback,onCancel(),Presentation Layer
com.fsck.k9.helper,com.fsck.k9.helper.MailTo,getCc(),Domain Layer
com.fsck.k9.helper,com.fsck.k9.helper.MailTo,getBody(),Domain Layer
com.fsck.k9.helper,com.fsck.k9.helper.MailTo,getSubject(),Domain Layer
com.fsck.k9.helper,com.fsck.k9.helper.MailTo,getBcc(),Domain Layer
com.fsck.k9.helper,com.fsck.k9.helper.MailTo,getTo(),Domain Layer
com.fsck.k9.helper,com.fsck.k9.helper.MailTo,parse(android.net.Uri),Data Source Layer
com.fsck.k9.helper,com.fsck.k9.helper.MailTo,isMailTo(android.net.Uri),Utility Layer
com.fsck.k9.helper,com.fsck.k9.helper.Contacts,isInContacts(java.lang.String),Data Source Layer
com.fsck.k9.helper,com.fsck.k9.helper.Contacts,isAnyInContacts(com.fsck.k9.mail.Address[]),Domain Layer
com.fsck.k9.helper,com.fsck.k9.helper.Contacts,getInstance(android.content.Context),Data Source Layer
com.fsck.k9.helper,com.fsck.k9.helper.Contacts,getPhotoUri(java.lang.String),Data Source Layer
com.fsck.k9.helper,com.fsck.k9.helper.Contacts,contactPickerIntent(),Data Source Layer
com.fsck.k9.helper,com.fsck.k9.helper.Contacts,getNameForAddress(java.lang.String),Data Source Layer
com.fsck.k9.helper,com.fsck.k9.helper.Contacts,createContact(com.fsck.k9.mail.Address),Presentation Layer
com.fsck.k9.helper,com.fsck.k9.helper.Contacts,markAsContacted(com.fsck.k9.mail.Address[]),Service Layer
com.fsck.k9.helper,com.fsck.k9.helper.Contacts,addPhoneContact(java.lang.String),Data Source Layer
com.fsck.k9.helper,com.fsck.k9.helper.SimpleTextWatcher,afterTextChanged(android.text.Editable),Presentation Layer
com.fsck.k9.helper,com.fsck.k9.helper.SimpleTextWatcher,"onTextChanged(java.lang.CharSequence,int,int,int)",Presentation Layer
com.fsck.k9.helper,com.fsck.k9.helper.SimpleTextWatcher,"beforeTextChanged(java.lang.CharSequence,int,int,int)",Presentation Layer
com.fsck.k9.helper,com.fsck.k9.helper.ContactPicture,getContactPictureLoader(android.content.Context),Presentation Layer
com.fsck.k9.helper,com.fsck.k9.helper.ClipboardManager,"setText(java.lang.String,java.lang.String)",Data Source Layer
com.fsck.k9.helper,com.fsck.k9.helper.ClipboardManager,getInstance(android.content.Context),Data Source Layer
com.fsck.k9.helper,com.fsck.k9.helper.MailTo$CaseInsensitiveParamWrapper,getQueryParameters(java.lang.String),Domain Layer
com.fsck.k9.helper,com.fsck.k9.helper.ReplyToParser,"getRecipientsToReplyTo(com.fsck.k9.mail.Message,com.fsck.k9.Account)",Service Layer
com.fsck.k9.helper,com.fsck.k9.helper.ReplyToParser,"getRecipientsToReplyAllTo(com.fsck.k9.mail.Message,com.fsck.k9.Account)",Domain Layer
com.fsck.k9.helper,com.fsck.k9.helper.ExceptionHelper,getRootCauseMessage(java.lang.Throwable),Service Layer
com.fsck.k9.helper,com.fsck.k9.helper.Utility,hasConnectivity(android.content.Context),Data Source Layer
com.fsck.k9.helper,com.fsck.k9.helper.Utility,domainFieldValid(android.widget.EditText),Utility Layer
com.fsck.k9.helper,com.fsck.k9.helper.Utility,"arrayContainsAny(java.lang.Object[],java.lang.Object[])",Utility Layer
com.fsck.k9.helper,com.fsck.k9.helper.Utility,closeQuietly(android.database.Cursor),Data Source Layer
com.fsck.k9.helper,com.fsck.k9.helper.Utility,stripNewLines(java.lang.String),Utility Layer
com.fsck.k9.helper,com.fsck.k9.helper.Utility,"wrap(java.lang.String,int)",Utility Layer
com.fsck.k9.helper,com.fsck.k9.helper.Utility,"wrap(java.lang.String,int,java.lang.String,boolean)",Service Layer
com.fsck.k9.helper,com.fsck.k9.helper.Utility,"setContactForBadge(com.fsck.k9.ui.ContactBadge,com.fsck.k9.mail.Address)",Presentation Layer
com.fsck.k9.helper,com.fsck.k9.helper.Utility,"setCompoundDrawablesAlpha(android.widget.TextView,int)",Presentation Layer
com.fsck.k9.helper,com.fsck.k9.helper.Utility,hasExternalImages(java.lang.String),Domain Layer
com.fsck.k9.helper,com.fsck.k9.helper.Utility,"combine(java.lang.Object[],char)",Utility Layer
com.fsck.k9.helper,com.fsck.k9.helper.Utility,requiredFieldValid(android.widget.TextView),Service Layer
com.fsck.k9.helper,com.fsck.k9.helper.Utility,getMainThreadHandler(),Presentation Layer
com.fsck.k9.helper,com.fsck.k9.helper.Utility,extractMessageId(java.lang.String),Domain Layer
com.fsck.k9.helper,com.fsck.k9.helper.Utility,"isAnyMimeType(java.lang.String,java.lang.String[])",Utility Layer
com.fsck.k9.helper,com.fsck.k9.helper.Utility,"combine(java.lang.Iterable,char)",Utility Layer
com.fsck.k9.helper,com.fsck.k9.helper.Utility,extractMessageIds(java.lang.String),Domain Layer
com.fsck.k9.helper,com.fsck.k9.helper.Utility,stripSubject(java.lang.String),Domain Layer
com.fsck.k9.helper,com.fsck.k9.helper.Utility,requiredFieldValid(android.text.Editable),Service Layer
com.fsck.k9.helper,com.fsck.k9.helper.Utility,"arrayContains(java.lang.Object[],java.lang.Object)",Utility Layer
com.fsck.k9.helper,com.fsck.k9.helper.Preconditions,checkNotNull(java.lang.Object),Domain Layer
com.fsck.k9.helper.jsoup,com.fsck.k9.helper.jsoup.NodeFilter,"head(org.jsoup.nodes.Node,int)",Service Layer
com.fsck.k9.helper.jsoup,com.fsck.k9.helper.jsoup.NodeFilter,"tail(org.jsoup.nodes.Node,int)",Service Layer
com.fsck.k9.helper.jsoup,com.fsck.k9.helper.jsoup.AdvancedNodeTraversor,filter(org.jsoup.nodes.Node),Service Layer
com.fsck.k9.mailstore,com.fsck.k9.mailstore.StorageManager$SamsungGalaxySStorageProvider,getName(android.content.Context),Presentation Layer
com.fsck.k9.mailstore,com.fsck.k9.mailstore.StorageManager$SamsungGalaxySStorageProvider,getId(),Data Source Layer
com.fsck.k9.mailstore,com.fsck.k9.mailstore.StorageManager$ExternalStorageProvider,"getAttachmentDirectory(android.content.Context,java.lang.String)",Data Source Layer
com.fsck.k9.mailstore,com.fsck.k9.mailstore.StorageManager$ExternalStorageProvider,init(android.content.Context),Data Source Layer
com.fsck.k9.mailstore,com.fsck.k9.mailstore.StorageManager$ExternalStorageProvider,"getDatabase(android.content.Context,java.lang.String)",Data Source Layer
com.fsck.k9.mailstore,com.fsck.k9.mailstore.StorageManager$ExternalStorageProvider,isSupported(android.content.Context),Service Layer
com.fsck.k9.mailstore,com.fsck.k9.mailstore.StorageManager$ExternalStorageProvider,getName(android.content.Context),Presentation Layer
com.fsck.k9.mailstore,com.fsck.k9.mailstore.StorageManager$ExternalStorageProvider,getRoot(android.content.Context),Data Source Layer
com.fsck.k9.mailstore,com.fsck.k9.mailstore.StorageManager$ExternalStorageProvider,getId(),Data Source Layer
com.fsck.k9.mailstore,com.fsck.k9.mailstore.StorageManager$ExternalStorageProvider,isReady(android.content.Context),Data Source Layer
com.fsck.k9.mailstore,com.fsck.k9.mailstore.LocalStore,isCopyCapable(),Domain Layer
com.fsck.k9.mailstore,com.fsck.k9.mailstore.LocalStore,getFolder(java.lang.String),Domain Layer
com.fsck.k9.mailstore,com.fsck.k9.mailstore.LocalStore,isMoveCapable(),Domain Layer
com.fsck.k9.mailstore,com.fsck.k9.mailstore.LocalStore,getPendingCommands(),Data Source Layer
com.fsck.k9.mailstore,com.fsck.k9.mailstore.LocalStore,getAttachmentDataSource(java.lang.String),Data Source Layer
com.fsck.k9.mailstore,com.fsck.k9.mailstore.LocalStore,"createFolders(java.util.List,int)",Service Layer
com.fsck.k9.mailstore,com.fsck.k9.mailstore.LocalStore,"getFoldersAndUids(java.util.List,boolean)",Data Source Layer
